inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access,log_access
26,61,"(33.0, 123.5]",2.9344262295081966,"(2.823, 3.332]",2.0,baseline,0.00012391117855367853,-3.9068895123068557
27,179,"(123.5, 350.0]",4.055865921787709,"(3.741, 5.0]",2.0,baseline,0.00031734361794106153,-3.4984702313057534
28,403,"(350.0, 3428.0]",4.062034739454094,"(3.741, 5.0]",2.0,baseline,0.00040018734682501314,-3.397736647061498
29,74,"(33.0, 123.5]",3.6486486486486487,"(3.332, 3.741]",2.0,baseline,0.000166582676062847,-3.7783701654833357
30,141,"(123.5, 350.0]",3.1134751773049647,"(2.823, 3.332]",2.0,baseline,0.00015171496958364564,-3.818971565641556
31,1511,"(350.0, 3428.0]",3.945731303772336,"(3.741, 5.0]",2.0,baseline,0.00029854731265219274,-3.5249868337288146
32,4,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.00012008130870022942,-3.92052458760197
33,1751,"(350.0, 3428.0]",3.8914905768132497,"(3.741, 5.0]",2.0,baseline,0.00031835786919563703,-3.4970844107412287
34,70,"(33.0, 123.5]",3.3142857142857145,"(2.823, 3.332]",2.0,baseline,0.00011357535675067151,-3.944715890352168
35,928,"(350.0, 3428.0]",3.9579741379310347,"(3.741, 5.0]",2.0,baseline,0.00047302109794189744,-3.3251194881936845
36,8,"(0.999, 33.0]",3.5,"(3.332, 3.741]",2.0,baseline,0.00036513419386415127,-3.4375474946012106
37,28,"(0.999, 33.0]",2.8214285714285716,"(0.999, 2.823]",2.0,baseline,4.162181370458193e-05,-4.380678998974715
38,1362,"(350.0, 3428.0]",3.6233480176211454,"(3.332, 3.741]",2.0,baseline,0.00023589294541155972,-3.6272850468831352
39,30,"(0.999, 33.0]",3.933333333333333,"(3.741, 5.0]",2.0,baseline,0.0002986825542642345,-3.524790143341776
40,242,"(123.5, 350.0]",3.958677685950413,"(3.741, 5.0]",2.0,baseline,0.00034257639689360363,-3.4652425627131413
41,221,"(123.5, 350.0]",2.8687782805429864,"(2.823, 3.332]",2.0,baseline,9.51152464558843e-05,-4.021749862442823
42,166,"(123.5, 350.0]",3.4457831325301207,"(3.332, 3.741]",2.0,baseline,0.00018685214549484246,-3.728501911080485
43,311,"(123.5, 350.0]",2.787781350482315,"(0.999, 2.823]",2.0,baseline,6.530698015524138e-05,-4.185040397884272
44,544,"(350.0, 3428.0]",3.4246323529411766,"(3.332, 3.741]",2.0,baseline,0.00015496696897194425,-3.8097608613260836
45,166,"(123.5, 350.0]",3.108433734939759,"(2.823, 3.332]",2.0,baseline,0.00012448594676206656,-3.904879673372843
46,1137,"(350.0, 3428.0]",4.106420404573439,"(3.741, 5.0]",2.0,baseline,0.0005168514303938163,-3.286634277472517
47,382,"(350.0, 3428.0]",2.9764397905759163,"(2.823, 3.332]",2.0,baseline,8.946814249393099e-05,-4.0483315792322
48,27,"(0.999, 33.0]",3.740740740740741,"(3.332, 3.741]",2.0,baseline,0.00033262706964555397,-3.4780424101997514
49,1783,"(350.0, 3428.0]",4.517106001121705,"(3.741, 5.0]",2.0,baseline,0.0009003188089334454,-3.0456036767346606
50,431,"(350.0, 3428.0]",3.640371229698376,"(3.332, 3.741]",2.0,baseline,0.0002476230518403459,-3.6062089282259997
51,8,"(0.999, 33.0]",4.75,"(3.741, 5.0]",2.0,baseline,0.0018145550444345817,-2.7412298529626757
52,41,"(33.0, 123.5]",2.5609756097560976,"(0.999, 2.823]",2.0,baseline,5.8774912804945145e-05,-4.230808006496673
53,45,"(33.0, 123.5]",3.066666666666667,"(2.823, 3.332]",2.0,baseline,8.88773988551231e-05,-4.0512086642314245
54,9,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,3.459671417295478e-05,-4.460965146418715
55,99,"(33.0, 123.5]",3.404040404040404,"(3.332, 3.741]",2.0,baseline,0.0001503677998072533,-3.8228451548563807
56,501,"(350.0, 3428.0]",4.093812375249501,"(3.741, 5.0]",2.0,baseline,0.0004094389882193695,-3.3878108046575726
57,8,"(0.999, 33.0]",2.75,"(0.999, 2.823]",2.0,baseline,0.0001835171631122505,-3.7363233129030196
58,357,"(350.0, 3428.0]",3.212885154061625,"(2.823, 3.332]",2.0,baseline,0.0001101429396279863,-3.9580433367236614
59,67,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,0.00010823859924002232,-3.965617836756564
60,541,"(350.0, 3428.0]",3.6968576709796674,"(3.332, 3.741]",2.0,baseline,0.00035441922805269145,-3.450482724678167
61,111,"(33.0, 123.5]",2.855855855855856,"(2.823, 3.332]",2.0,baseline,9.712755837996467e-05,-4.012657528544514
62,79,"(33.0, 123.5]",2.2658227848101267,"(0.999, 2.823]",2.0,baseline,5.4319551281423675e-05,-4.265043826297631
63,143,"(123.5, 350.0]",2.062937062937063,"(0.999, 2.823]",2.0,baseline,3.2228861790306825e-05,-4.491755031965719
64,97,"(33.0, 123.5]",1.6701030927835052,"(0.999, 2.823]",2.0,baseline,1.5477699349053055e-05,-4.810293593670337
65,4,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,8.268100020634645e-05,-4.082594278277579
66,60,"(33.0, 123.5]",3.45,"(3.332, 3.741]",2.0,baseline,0.00017899009583666062,-3.7471709994250664
67,319,"(123.5, 350.0]",3.6551724137931036,"(3.332, 3.741]",2.0,baseline,0.00029363653984041603,-3.532189902217626
68,914,"(350.0, 3428.0]",3.1564551422319473,"(2.823, 3.332]",2.0,baseline,8.331147422251145e-05,-4.079295180485822
69,96,"(33.0, 123.5]",2.1041666666666665,"(0.999, 2.823]",2.0,baseline,2.5439582621123318e-05,-4.594490018292098
70,93,"(33.0, 123.5]",3.6344086021505375,"(3.332, 3.741]",2.0,baseline,0.00026471757143536895,-3.5772172301223657
71,224,"(123.5, 350.0]",3.8169642857142856,"(3.741, 5.0]",2.0,baseline,0.0003318591196941836,-3.479046243176557
72,120,"(33.0, 123.5]",2.975,"(2.823, 3.332]",2.0,baseline,7.836459833637789e-05,-4.105880088073906
73,12,"(0.999, 33.0]",1.9166666666666667,"(0.999, 2.823]",2.0,baseline,2.3226666934383426e-05,-4.634013107714262
74,178,"(123.5, 350.0]",2.853932584269663,"(2.823, 3.332]",2.0,baseline,6.376482610193238e-05,-4.195418820374187
75,34,"(33.0, 123.5]",3.764705882352941,"(3.741, 5.0]",2.0,baseline,0.0002901171269152717,-3.5374266320893137
76,50,"(33.0, 123.5]",3.26,"(2.823, 3.332]",2.0,baseline,0.00012133232982993249,-3.9160234629754838
77,114,"(33.0, 123.5]",2.6052631578947367,"(0.999, 2.823]",2.0,baseline,7.428078082030249e-05,-4.129123539717308
78,52,"(33.0, 123.5]",3.826923076923077,"(3.741, 5.0]",2.0,baseline,0.00017680524718097194,-3.7525048502509653
79,166,"(123.5, 350.0]",3.1626506024096384,"(2.823, 3.332]",2.0,baseline,0.00014718161804011946,-3.832146426970286
80,89,"(33.0, 123.5]",3.8764044943820224,"(3.741, 5.0]",2.0,baseline,0.0002933582076610438,-3.5326017564606533
81,33,"(0.999, 33.0]",3.696969696969697,"(3.332, 3.741]",2.0,baseline,0.00034107945540620606,-3.4671444391162862
82,21,"(0.999, 33.0]",3.0952380952380953,"(2.823, 3.332]",2.0,baseline,0.00012196600756108222,-3.91376119215865
83,194,"(123.5, 350.0]",3.402061855670103,"(3.332, 3.741]",2.0,baseline,0.00018777565665702799,-3.7263607106044443
84,236,"(123.5, 350.0]",3.3940677966101696,"(3.332, 3.741]",2.0,baseline,0.0001535147790187835,-3.813849808217149
85,76,"(33.0, 123.5]",2.210526315789474,"(0.999, 2.823]",2.0,baseline,3.864335798390709e-05,-4.4129251418187545
86,192,"(123.5, 350.0]",2.9427083333333335,"(2.823, 3.332]",2.0,baseline,0.00014452415111703164,-3.840059572835197
87,229,"(123.5, 350.0]",3.074235807860262,"(2.823, 3.332]",2.0,baseline,0.0001462849149415467,-3.8348004564818345
88,6,"(0.999, 33.0]",3.6666666666666665,"(3.332, 3.741]",2.0,baseline,0.00036095101321420906,-3.442551734754582
89,88,"(33.0, 123.5]",2.340909090909091,"(0.999, 2.823]",2.0,baseline,5.539661061536875e-05,-4.256516806319812
90,89,"(33.0, 123.5]",2.235955056179775,"(0.999, 2.823]",2.0,baseline,3.8201237436454425e-05,-4.417922568943797
91,182,"(123.5, 350.0]",3.7252747252747254,"(3.332, 3.741]",2.0,baseline,0.00025309374091061766,-3.596718594950763
92,638,"(350.0, 3428.0]",2.876175548589342,"(2.823, 3.332]",2.0,baseline,5.378916873947864e-05,-4.269305167275079
93,13,"(0.999, 33.0]",3.923076923076923,"(3.741, 5.0]",2.0,baseline,0.0002964448128364187,-3.5280561444967176
94,44,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.00023469374971799958,-3.62949847622641
95,6,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,6.52471376124381e-05,-4.185438536041644
96,50,"(33.0, 123.5]",3.46,"(3.332, 3.741]",2.0,baseline,0.00019472755815638296,-3.710572582078745
97,128,"(123.5, 350.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00010553347644588338,-3.9766097552519297
98,253,"(123.5, 350.0]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00034783463015593496,-3.4586271821466035
99,60,"(33.0, 123.5]",1.8166666666666667,"(0.999, 2.823]",2.0,baseline,1.567972935190269e-05,-4.80466143795194
100,33,"(0.999, 33.0]",3.212121212121212,"(2.823, 3.332]",2.0,baseline,0.00019224447118484022,-3.716146141349379
101,682,"(350.0, 3428.0]",3.526392961876833,"(3.332, 3.741]",2.0,baseline,0.00025736790318724655,-3.589445615698289
102,387,"(350.0, 3428.0]",3.2325581395348837,"(2.823, 3.332]",2.0,baseline,8.649170618538825e-05,-4.063025535663657
103,12,"(0.999, 33.0]",3.5833333333333335,"(3.332, 3.741]",2.0,baseline,0.0002801146768142168,-3.552664135401935
104,256,"(123.5, 350.0]",3.1484375,"(2.823, 3.332]",2.0,baseline,0.00014508604922672266,-3.8383743452130776
105,7,"(0.999, 33.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,0.0009351199647592931,-3.0291326707414568
106,2443,"(350.0, 3428.0]",4.234957020057307,"(3.741, 5.0]",2.0,baseline,0.0005359714356636439,-3.2708583552031643
107,1240,"(350.0, 3428.0]",4.183870967741935,"(3.741, 5.0]",2.0,baseline,0.00046848388704257395,-3.329305341572011
108,570,"(350.0, 3428.0]",3.443859649122807,"(3.332, 3.741]",2.0,baseline,0.0002595967009574834,-3.5857008309974945
109,53,"(33.0, 123.5]",2.981132075471698,"(2.823, 3.332]",2.0,baseline,0.00010362071403595607,-3.984553419375599
110,11,"(0.999, 33.0]",3.090909090909091,"(2.823, 3.332]",2.0,baseline,0.0003493990888449383,-3.456678231894964
111,41,"(33.0, 123.5]",4.097560975609756,"(3.741, 5.0]",2.0,baseline,0.0004687950268564796,-3.329017004115061
112,79,"(33.0, 123.5]",3.632911392405063,"(3.332, 3.741]",2.0,baseline,0.0002125194204302405,-3.6726013771416137
113,68,"(33.0, 123.5]",3.073529411764706,"(2.823, 3.332]",2.0,baseline,0.00011631265602125294,-3.9343730269641797
114,13,"(0.999, 33.0]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,9.01264553787592e-05,-4.045147709147845
115,3,"(0.999, 33.0]",2.6666666666666665,"(0.999, 2.823]",2.0,baseline,0.00014232724539336997,-3.846711955914391
116,37,"(33.0, 123.5]",4.054054054054054,"(3.741, 5.0]",2.0,baseline,0.0005432477910007911,-3.2650020309680774
117,194,"(123.5, 350.0]",2.768041237113402,"(0.999, 2.823]",2.0,baseline,7.896956035790164e-05,-4.102540279799635
118,115,"(33.0, 123.5]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.0004232233545162777,-3.373430374863015
119,14,"(0.999, 33.0]",3.2142857142857144,"(2.823, 3.332]",2.0,baseline,0.00014807426901063185,-3.829520402637264
120,318,"(123.5, 350.0]",3.8333333333333335,"(3.741, 5.0]",2.0,baseline,0.0003400166764194669,-3.4684997820773256
121,99,"(33.0, 123.5]",1.9898989898989898,"(0.999, 2.823]",2.0,baseline,3.23658329484659e-05,-4.489913211749169
122,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,0.00019843769188507453,-3.7023758330740972
123,12,"(0.999, 33.0]",4.333333333333333,"(3.741, 5.0]",2.0,baseline,0.0009011098621304591,-3.0452222571803302
124,13,"(0.999, 33.0]",3.3076923076923075,"(2.823, 3.332]",2.0,baseline,0.00023925720461529163,-3.621134975692999
125,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.00032261977964179606,-3.4913090097742403
126,16,"(0.999, 33.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00011328763359054205,-3.945817494871881
127,91,"(33.0, 123.5]",2.4945054945054945,"(0.999, 2.823]",2.0,baseline,7.18476107072156e-05,-4.143587669755578
128,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,0.004340725374169615,-2.362437689917011
129,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,5.0260900875252614e-05,-4.29876973138919
130,133,"(123.5, 350.0]",2.81203007518797,"(0.999, 2.823]",2.0,baseline,0.00010497579894136366,-3.9789108113839475
131,8,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.0006188027791947292,-3.208447744445481
132,13,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,6.70200837395136e-05,-4.173795033862938
133,2,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,0.0002562956485525537,-3.591258767306419
134,1,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.00034357593082130674,-3.463977268233193
135,139,"(123.5, 350.0]",3.1654676258992804,"(2.823, 3.332]",2.0,baseline,0.0001381109918178387,-3.8597717559190725
136,682,"(350.0, 3428.0]",3.5498533724340176,"(3.332, 3.741]",2.0,baseline,0.00022339985360843575,-3.650917115808903
137,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,0.0003857851938017943,-3.413654444327105
138,433,"(350.0, 3428.0]",3.392609699769053,"(3.332, 3.741]",2.0,baseline,0.00013341658787581614,-3.8747901706063392
139,362,"(350.0, 3428.0]",3.2955801104972378,"(2.823, 3.332]",2.0,baseline,0.0001430965033675676,-3.8443709783067783
140,18,"(0.999, 33.0]",2.888888888888889,"(2.823, 3.332]",2.0,baseline,0.00011781243205975671,-3.9288088785636095
141,181,"(123.5, 350.0]",3.541436464088398,"(3.332, 3.741]",2.0,baseline,0.00019541711712298978,-3.709037397902433
142,23,"(0.999, 33.0]",2.782608695652174,"(0.999, 2.823]",2.0,baseline,3.9436116070789e-05,-4.404105863814086
143,47,"(33.0, 123.5]",3.7872340425531914,"(3.741, 5.0]",2.0,baseline,0.000308867613220646,-3.510227627914019
144,1251,"(350.0, 3428.0]",4.073541167066347,"(3.741, 5.0]",2.0,baseline,0.0005168476468083648,-3.286637456715528
145,554,"(350.0, 3428.0]",3.588447653429603,"(3.332, 3.741]",2.0,baseline,0.00021526399639974967,-3.6670286012607862
146,69,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,9.866631452625515e-05,-4.005831093656438
147,777,"(350.0, 3428.0]",2.642213642213642,"(0.999, 2.823]",2.0,baseline,7.457200994841808e-05,-4.127424151159811
148,168,"(123.5, 350.0]",3.7261904761904763,"(3.332, 3.741]",2.0,baseline,0.00027577928983728333,-3.5594383510938203
149,87,"(33.0, 123.5]",3.413793103448276,"(3.332, 3.741]",2.0,baseline,0.00019598506188407133,-3.707777029605534
150,66,"(33.0, 123.5]",3.5606060606060606,"(3.332, 3.741]",2.0,baseline,0.00029580589922789896,-3.5289931691607053
151,187,"(123.5, 350.0]",2.732620320855615,"(0.999, 2.823]",2.0,baseline,9.053667972886366e-05,-4.0431754365237085
152,259,"(123.5, 350.0]",2.9806949806949805,"(2.823, 3.332]",2.0,baseline,7.818201502580757e-05,-4.106893140461566
153,116,"(33.0, 123.5]",3.2844827586206895,"(2.823, 3.332]",2.0,baseline,0.0001518847976002049,-3.818485693212593
154,565,"(350.0, 3428.0]",2.2389380530973453,"(0.999, 2.823]",2.0,baseline,4.6099505860608766e-05,-4.336303729776535
155,760,"(350.0, 3428.0]",3.723684210526316,"(3.332, 3.741]",2.0,baseline,0.00024979013781286974,-3.602424712391032
156,491,"(350.0, 3428.0]",4.063136456211812,"(3.741, 5.0]",2.0,baseline,0.000424884641576549,-3.371728967190332
157,540,"(350.0, 3428.0]",3.4574074074074073,"(3.332, 3.741]",2.0,baseline,0.0001343593373346493,-3.8717321467819574
158,379,"(350.0, 3428.0]",3.5672823218997363,"(3.332, 3.741]",2.0,baseline,0.0001760192146980512,-3.754439920925357
159,825,"(350.0, 3428.0]",3.561212121212121,"(3.332, 3.741]",2.0,baseline,0.00021047684644447579,-3.6767956718684887
160,61,"(33.0, 123.5]",2.459016393442623,"(0.999, 2.823]",2.0,baseline,3.8572844810975214e-05,-4.4137183300178595
161,5,"(0.999, 33.0]",3.6,"(3.332, 3.741]",2.0,baseline,0.0002097287485342834,-3.6783420346083293
162,362,"(350.0, 3428.0]",2.9502762430939224,"(2.823, 3.332]",2.0,baseline,0.00014129625937931995,-3.8498693353377376
163,113,"(33.0, 123.5]",2.017699115044248,"(0.999, 2.823]",2.0,baseline,2.0621152442219087e-05,-4.685687067213965
164,321,"(123.5, 350.0]",3.146417445482866,"(2.823, 3.332]",2.0,baseline,0.00023001050100888228,-3.6382523360428154
165,93,"(33.0, 123.5]",3.5698924731182795,"(3.332, 3.741]",2.0,baseline,0.00023178321282192173,-3.63491802153383
166,458,"(350.0, 3428.0]",2.576419213973799,"(0.999, 2.823]",2.0,baseline,3.730598398604065e-05,-4.428221500532394
167,564,"(350.0, 3428.0]",2.3085106382978724,"(0.999, 2.823]",2.0,baseline,4.425420568869484e-05,-4.354045449924367
168,81,"(33.0, 123.5]",2.308641975308642,"(0.999, 2.823]",2.0,baseline,6.691547773517167e-05,-4.174473417097333
169,220,"(123.5, 350.0]",3.477272727272727,"(3.332, 3.741]",2.0,baseline,0.0002681693769357448,-3.571590817040523
170,205,"(123.5, 350.0]",3.9170731707317072,"(3.741, 5.0]",2.0,baseline,0.00029737233544212114,-3.5266994363644057
171,139,"(123.5, 350.0]",2.7338129496402876,"(0.999, 2.823]",2.0,baseline,6.157430865243364e-05,-4.210600455658063
172,19,"(0.999, 33.0]",3.473684210526316,"(3.332, 3.741]",2.0,baseline,0.00011527301848871397,-3.9382723344463444
173,48,"(33.0, 123.5]",2.2083333333333335,"(0.999, 2.823]",2.0,baseline,3.92837667190902e-05,-4.4057868766161
174,451,"(350.0, 3428.0]",3.5476718403547673,"(3.332, 3.741]",2.0,baseline,0.00017343813172878106,-3.760855413325812
175,93,"(33.0, 123.5]",1.6129032258064515,"(0.999, 2.823]",2.0,baseline,1.4639628295875425e-05,-4.834469949992077
176,49,"(33.0, 123.5]",3.142857142857143,"(2.823, 3.332]",2.0,baseline,0.0001502606440895466,-3.823154753896791
177,29,"(0.999, 33.0]",3.4827586206896552,"(3.332, 3.741]",2.0,baseline,0.00013701455116628172,-3.8632333076199474
178,26,"(0.999, 33.0]",3.3461538461538463,"(3.332, 3.741]",2.0,baseline,0.00013792753143707507,-3.860349036523283
179,569,"(350.0, 3428.0]",2.869947275922671,"(2.823, 3.332]",2.0,baseline,0.00010024463965748285,-3.998938840946348
180,211,"(123.5, 350.0]",2.7630331753554502,"(0.999, 2.823]",2.0,baseline,9.043724449210052e-05,-4.043652678525997
181,105,"(33.0, 123.5]",3.238095238095238,"(2.823, 3.332]",2.0,baseline,0.0001539903393124556,-3.812506524065456
182,190,"(123.5, 350.0]",3.221052631578947,"(2.823, 3.332]",2.0,baseline,0.00011974508228766125,-3.9217423132302014
183,15,"(0.999, 33.0]",3.4,"(3.332, 3.741]",2.0,baseline,0.00017258594525818347,-3.7629945744687108
184,100,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.00016368413204671966,-3.7859934201517182
185,75,"(33.0, 123.5]",2.466666666666667,"(0.999, 2.823]",2.0,baseline,7.14175135415661e-05,-4.146195274193294
186,2,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.000226879102602998,-3.6442055043008748
187,217,"(123.5, 350.0]",2.0506912442396312,"(0.999, 2.823]",2.0,baseline,3.316213494731569e-05,-4.47935751774807
188,213,"(123.5, 350.0]",3.755868544600939,"(3.741, 5.0]",2.0,baseline,0.00035378742637746105,-3.4512576059992774
189,164,"(123.5, 350.0]",2.841463414634146,"(2.823, 3.332]",2.0,baseline,7.649136987783855e-05,-4.116387561262845
190,550,"(350.0, 3428.0]",2.8236363636363637,"(2.823, 3.332]",2.0,baseline,7.424725984338651e-05,-4.129319569712516
191,17,"(0.999, 33.0]",3.0588235294117645,"(2.823, 3.332]",2.0,baseline,7.651074154007342e-05,-4.116277588845067
192,605,"(350.0, 3428.0]",3.2958677685950413,"(2.823, 3.332]",2.0,baseline,0.00012853546474631615,-3.8909770278299822
193,117,"(33.0, 123.5]",3.8119658119658117,"(3.741, 5.0]",2.0,baseline,0.00021219399300513955,-3.673266914693145
194,12,"(0.999, 33.0]",2.4166666666666665,"(0.999, 2.823]",2.0,baseline,6.869433361378864e-05,-4.163079085091198
195,33,"(0.999, 33.0]",2.6363636363636362,"(0.999, 2.823]",2.0,baseline,8.770706488400356e-05,-4.056965422408647
196,30,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,6.53978029747979e-05,-4.184436841460886
197,203,"(123.5, 350.0]",3.0541871921182264,"(2.823, 3.332]",2.0,baseline,0.00012066000108330376,-3.9184366751204527
198,203,"(123.5, 350.0]",2.9211822660098523,"(2.823, 3.332]",2.0,baseline,7.668768376986109e-05,-4.115274379209886
199,85,"(33.0, 123.5]",3.611764705882353,"(3.332, 3.741]",2.0,baseline,0.00015631787703543852,-3.8059913517704858
200,82,"(33.0, 123.5]",3.6707317073170733,"(3.332, 3.741]",2.0,baseline,0.00020985167880964157,-3.6780875520905796
201,219,"(123.5, 350.0]",3.132420091324201,"(2.823, 3.332]",2.0,baseline,0.0001312878050633995,-3.88177561236931
202,651,"(350.0, 3428.0]",2.6313364055299537,"(0.999, 2.823]",2.0,baseline,7.118242841771706e-05,-4.147627199945208
203,52,"(33.0, 123.5]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,6.137329620386743e-05,-4.212020551236055
204,41,"(33.0, 123.5]",3.1463414634146343,"(2.823, 3.332]",2.0,baseline,0.00014837000093298637,-3.828653900581874
205,34,"(33.0, 123.5]",3.5588235294117645,"(3.332, 3.741]",2.0,baseline,0.00020010992583277,-3.6987313689975307
206,14,"(0.999, 33.0]",1.9285714285714286,"(0.999, 2.823]",2.0,baseline,9.714029020330581e-06,-5.012600603421084
207,123,"(33.0, 123.5]",4.056910569105691,"(3.741, 5.0]",2.0,baseline,0.0005177722379649545,-3.285861239381749
208,28,"(0.999, 33.0]",4.25,"(3.741, 5.0]",2.0,baseline,0.0005768608418191833,-3.2389289406033757
209,160,"(123.5, 350.0]",3.80625,"(3.741, 5.0]",2.0,baseline,0.00028506117366554535,-3.5450619310984326
210,355,"(350.0, 3428.0]",3.183098591549296,"(2.823, 3.332]",2.0,baseline,0.00017375076283802755,-3.7600732800004746
211,64,"(33.0, 123.5]",2.625,"(0.999, 2.823]",2.0,baseline,7.075546409197162e-05,-4.150240016109523
212,195,"(123.5, 350.0]",3.128205128205128,"(2.823, 3.332]",2.0,baseline,0.00010707674771189255,-3.9703048282978513
213,22,"(0.999, 33.0]",3.1818181818181817,"(2.823, 3.332]",2.0,baseline,0.00016290184821760931,-3.78807398833633
214,28,"(0.999, 33.0]",1.8214285714285714,"(0.999, 2.823]",2.0,baseline,1.3176357061814156e-05,-4.880204644873937
215,329,"(123.5, 350.0]",3.547112462006079,"(3.332, 3.741]",2.0,baseline,0.00014791308357148676,-3.829993409021442
216,1412,"(350.0, 3428.0]",3.946883852691218,"(3.741, 5.0]",2.0,baseline,0.0003178957660728275,-3.4977152562420457
