inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access,log_access
45,166,"(123.5, 350.0]",3.108433734939759,"(2.823, 3.332]",2.0,baseline,0.00010573696066047065,-3.9757731772613107
46,1137,"(350.0, 3428.0]",4.106420404573439,"(3.741, 5.0]",2.0,baseline,0.000597327832662075,-3.223787248705231
47,382,"(350.0, 3428.0]",2.9764397905759163,"(2.823, 3.332]",2.0,baseline,7.193237235469874e-05,-4.143075616279712
48,27,"(0.999, 33.0]",3.740740740740741,"(3.332, 3.741]",2.0,baseline,0.00025229056615971466,-3.598098988647619
49,1783,"(350.0, 3428.0]",4.517106001121705,"(3.741, 5.0]",2.0,baseline,0.0011917118177681226,-2.923828753894947
50,431,"(350.0, 3428.0]",3.640371229698376,"(3.332, 3.741]",2.0,baseline,0.0002377745989200174,-3.6238345422240186
51,8,"(0.999, 33.0]",4.75,"(3.741, 5.0]",2.0,baseline,0.001581188085698762,-2.8010164667391213
52,41,"(33.0, 123.5]",2.5609756097560976,"(0.999, 2.823]",2.0,baseline,2.669646335155563e-05,-4.573546268546946
53,45,"(33.0, 123.5]",3.066666666666667,"(2.823, 3.332]",2.0,baseline,7.269052201975706e-05,-4.138522212288988
54,9,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,1.3294605058493476e-05,-4.876324559683645
55,99,"(33.0, 123.5]",3.404040404040404,"(3.332, 3.741]",2.0,baseline,0.00017699626186349786,-3.75203590578056
56,501,"(350.0, 3428.0]",4.093812375249501,"(3.741, 5.0]",2.0,baseline,0.0005215144581946333,-3.2827336469170145
57,8,"(0.999, 33.0]",2.75,"(0.999, 2.823]",2.0,baseline,0.00016971879009652005,-3.7702700729240286
58,357,"(350.0, 3428.0]",3.212885154061625,"(2.823, 3.332]",2.0,baseline,0.0001095603434448965,-3.9603466150088975
59,67,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,9.295705537021156e-05,-4.0317176420183225
60,541,"(350.0, 3428.0]",3.6968576709796674,"(3.332, 3.741]",2.0,baseline,0.0002956566258057441,-3.5292123838097127
61,111,"(33.0, 123.5]",2.855855855855856,"(2.823, 3.332]",2.0,baseline,4.9496807858932814e-05,-4.305422808621047
62,79,"(33.0, 123.5]",2.2658227848101267,"(0.999, 2.823]",2.0,baseline,3.3014598734590017e-05,-4.481293976852651
63,143,"(123.5, 350.0]",2.062937062937063,"(0.999, 2.823]",2.0,baseline,1.589040530427865e-05,-4.798865025437877
64,97,"(33.0, 123.5]",1.6701030927835052,"(0.999, 2.823]",2.0,baseline,1.0468170697988688e-05,-4.980129204202759
65,4,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,7.400718835986869e-05,-4.13072609495273
66,60,"(33.0, 123.5]",3.45,"(3.332, 3.741]",2.0,baseline,0.00016834834693875897,-3.7737911437184226
67,319,"(123.5, 350.0]",3.6551724137931036,"(3.332, 3.741]",2.0,baseline,0.00032668780442610644,-3.485867077857913
68,914,"(350.0, 3428.0]",3.1564551422319473,"(2.823, 3.332]",2.0,baseline,9.399664500694716e-05,-4.02688764726171
69,96,"(33.0, 123.5]",2.1041666666666665,"(0.999, 2.823]",2.0,baseline,2.8578128578209582e-05,-4.543966214130335
70,93,"(33.0, 123.5]",3.6344086021505375,"(3.332, 3.741]",2.0,baseline,0.00021969684233355988,-3.658176185077513
71,224,"(123.5, 350.0]",3.8169642857142856,"(3.741, 5.0]",2.0,baseline,0.00039264128456465786,-3.4060040381135677
72,120,"(33.0, 123.5]",2.975,"(2.823, 3.332]",2.0,baseline,8.949968238150732e-05,-4.048178505915412
73,12,"(0.999, 33.0]",1.9166666666666667,"(0.999, 2.823]",2.0,baseline,1.4277554989328192e-05,-4.845346158495301
74,178,"(123.5, 350.0]",2.853932584269663,"(2.823, 3.332]",2.0,baseline,4.547565985503562e-05,-4.342220990575161
75,34,"(33.0, 123.5]",3.764705882352941,"(3.741, 5.0]",2.0,baseline,0.00035378905159142435,-3.451255610959934
76,50,"(33.0, 123.5]",3.26,"(2.823, 3.332]",2.0,baseline,0.00017801372491390574,-3.7495465121597364
77,114,"(33.0, 123.5]",2.6052631578947367,"(0.999, 2.823]",2.0,baseline,5.428540858074253e-05,-4.265316889093481
78,52,"(33.0, 123.5]",3.826923076923077,"(3.741, 5.0]",2.0,baseline,0.0002677206057306186,-3.5723182010554804
79,166,"(123.5, 350.0]",3.1626506024096384,"(2.823, 3.332]",2.0,baseline,0.00012856507383820272,-3.890876996415438
80,89,"(33.0, 123.5]",3.8764044943820224,"(3.741, 5.0]",2.0,baseline,0.0003095670619391218,-3.509245254639908
81,33,"(0.999, 33.0]",3.696969696969697,"(3.332, 3.741]",2.0,baseline,0.00033149018164684366,-3.4795293303655273
82,21,"(0.999, 33.0]",3.0952380952380953,"(2.823, 3.332]",2.0,baseline,9.30843931752765e-05,-4.031123128106011
83,194,"(123.5, 350.0]",3.402061855670103,"(3.332, 3.741]",2.0,baseline,0.00017099592704793282,-3.7670142339451207
84,236,"(123.5, 350.0]",3.3940677966101696,"(3.332, 3.741]",2.0,baseline,0.00015003750238919687,-3.8238001739775793
85,76,"(33.0, 123.5]",2.210526315789474,"(0.999, 2.823]",2.0,baseline,2.5761132502830346e-05,-4.589035048574696
86,192,"(123.5, 350.0]",2.9427083333333335,"(2.823, 3.332]",2.0,baseline,5.679580888605477e-05,-4.245683710852637
87,229,"(123.5, 350.0]",3.074235807860262,"(2.823, 3.332]",2.0,baseline,0.000153985533521177,-3.812520077910531
88,6,"(0.999, 33.0]",3.6666666666666665,"(3.332, 3.741]",2.0,baseline,0.0003826003413178992,-3.41725464687429
89,88,"(33.0, 123.5]",2.340909090909091,"(0.999, 2.823]",2.0,baseline,3.739116834787863e-05,-4.427230964396217
90,89,"(33.0, 123.5]",2.235955056179775,"(0.999, 2.823]",2.0,baseline,2.224288689568463e-05,-4.652808846518962
91,182,"(123.5, 350.0]",3.7252747252747254,"(3.332, 3.741]",2.0,baseline,0.0002657492618449306,-3.5755279331155543
92,638,"(350.0, 3428.0]",2.876175548589342,"(2.823, 3.332]",2.0,baseline,8.818190259445965e-05,-4.054620535160851
93,13,"(0.999, 33.0]",3.923076923076923,"(3.741, 5.0]",2.0,baseline,0.0002735552416899462,-3.5629549591346947
94,44,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.0003076461000012419,-3.5119485860486512
95,6,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,3.230930537956169e-05,-4.490672378815106
96,50,"(33.0, 123.5]",3.46,"(3.332, 3.741]",2.0,baseline,0.0001477196129622626,-3.830561838907424
97,128,"(123.5, 350.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00011817172210819301,-3.9274864354821473
98,253,"(123.5, 350.0]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00034572325251006145,-3.4612714098784663
99,60,"(33.0, 123.5]",1.8166666666666667,"(0.999, 2.823]",2.0,baseline,7.709824021688476e-06,-5.112955534696364
100,33,"(0.999, 33.0]",3.212121212121212,"(2.823, 3.332]",2.0,baseline,0.00012666019257677298,-3.8973598559978972
101,682,"(350.0, 3428.0]",3.526392961876833,"(3.332, 3.741]",2.0,baseline,0.0002812896870131854,-3.5508461901788073
102,387,"(350.0, 3428.0]",3.2325581395348837,"(2.823, 3.332]",2.0,baseline,8.52372132655299e-05,-4.069370757493579
103,12,"(0.999, 33.0]",3.5833333333333335,"(3.332, 3.741]",2.0,baseline,0.0002645474760287145,-3.577496377590744
104,256,"(123.5, 350.0]",3.1484375,"(2.823, 3.332]",2.0,baseline,0.00010009893644682975,-3.999570536883587
105,7,"(0.999, 33.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,0.00019373409786135784,-3.712793935244846
106,2443,"(350.0, 3428.0]",4.234957020057307,"(3.741, 5.0]",2.0,baseline,0.0008750337141246732,-3.057975213747702
107,1240,"(350.0, 3428.0]",4.183870967741935,"(3.741, 5.0]",2.0,baseline,0.0006745575278263323,-3.17098100677465
108,570,"(350.0, 3428.0]",3.443859649122807,"(3.332, 3.741]",2.0,baseline,0.0002358754455607623,-3.627317266458607
109,53,"(33.0, 123.5]",2.981132075471698,"(2.823, 3.332]",2.0,baseline,9.852766747546109e-05,-4.006441798490359
110,11,"(0.999, 33.0]",3.090909090909091,"(2.823, 3.332]",2.0,baseline,0.00024996444444404584,-3.6021217620476587
111,41,"(33.0, 123.5]",4.097560975609756,"(3.741, 5.0]",2.0,baseline,0.0005504776067869251,-3.259260343262034
112,79,"(33.0, 123.5]",3.632911392405063,"(3.332, 3.741]",2.0,baseline,0.00024296609167198506,-3.6144543322753226
113,68,"(33.0, 123.5]",3.073529411764706,"(2.823, 3.332]",2.0,baseline,0.00012020635582170194,-3.9200725687283087
114,13,"(0.999, 33.0]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,6.971059361602477e-05,-4.156701219041341
115,3,"(0.999, 33.0]",2.6666666666666665,"(0.999, 2.823]",2.0,baseline,0.00036431044534789844,-3.438528376680343
116,37,"(33.0, 123.5]",4.054054054054054,"(3.741, 5.0]",2.0,baseline,0.0004691895139858186,-3.3286517025858884
117,194,"(123.5, 350.0]",2.768041237113402,"(0.999, 2.823]",2.0,baseline,8.899801007432056e-05,-4.0506197037304075
118,115,"(33.0, 123.5]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.0003966359731729571,-3.4016078997070567
119,14,"(0.999, 33.0]",3.2142857142857144,"(2.823, 3.332]",2.0,baseline,0.00020186358298910503,-3.694942022479849
120,318,"(123.5, 350.0]",3.8333333333333335,"(3.741, 5.0]",2.0,baseline,0.00036935588343004746,-3.4325549787579157
121,99,"(33.0, 123.5]",1.9898989898989898,"(0.999, 2.823]",2.0,baseline,1.4555882906306536e-05,-4.836961446720694
122,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,4.4915737165725576e-05,-4.347601468199807
123,12,"(0.999, 33.0]",4.333333333333333,"(3.741, 5.0]",2.0,baseline,0.0007217463943512044,-3.1416153770590007
124,13,"(0.999, 33.0]",3.3076923076923075,"(2.823, 3.332]",2.0,baseline,0.0002520457679527083,-3.598520590311592
125,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0002670920515070427,-3.573339036119379
126,16,"(0.999, 33.0]",3.0625,"(2.823, 3.332]",2.0,baseline,9.202341395340512e-05,-4.0361016589909955
127,91,"(33.0, 123.5]",2.4945054945054945,"(0.999, 2.823]",2.0,baseline,3.7285057451107056e-05,-4.428465183385196
128,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,7.605714794992893e-05,-4.118859964131263
129,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.00033094560391302167,-3.4802433834502207
130,133,"(123.5, 350.0]",2.81203007518797,"(0.999, 2.823]",2.0,baseline,6.144412337953893e-05,-4.21151964745421
131,8,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.0005378445344273295,-3.2693432403141194
132,13,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,7.020619583054068e-05,-4.153624558863409
133,2,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,0.00027034086638872047,-3.5680882987126803
134,1,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0004289610537598968,-3.36758213649821
135,139,"(123.5, 350.0]",3.1654676258992804,"(2.823, 3.332]",2.0,baseline,0.0001345261711775487,-3.8711932183208093
136,682,"(350.0, 3428.0]",3.5498533724340176,"(3.332, 3.741]",2.0,baseline,0.00018770706559667868,-3.7265193795262532
137,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,2.411969567806319e-05,-4.617628176058074
138,433,"(350.0, 3428.0]",3.392609699769053,"(3.332, 3.741]",2.0,baseline,0.0001512776942574493,-3.8202251035370103
139,362,"(350.0, 3428.0]",3.2955801104972378,"(2.823, 3.332]",2.0,baseline,0.0001580011760883321,-3.8013396803444897
140,18,"(0.999, 33.0]",2.888888888888889,"(2.823, 3.332]",2.0,baseline,3.825247433096447e-05,-4.417340467607643
141,181,"(123.5, 350.0]",3.541436464088398,"(3.332, 3.741]",2.0,baseline,0.0002293530506864947,-3.639495478826094
142,23,"(0.999, 33.0]",2.782608695652174,"(0.999, 2.823]",2.0,baseline,6.3203834311924e-05,-4.199256574091057
143,47,"(33.0, 123.5]",3.7872340425531914,"(3.741, 5.0]",2.0,baseline,0.0002235275640094829,-3.6506689147732105
144,1251,"(350.0, 3428.0]",4.073541167066347,"(3.741, 5.0]",2.0,baseline,0.0005861594809175862,-3.2319842060649426
145,554,"(350.0, 3428.0]",3.588447653429603,"(3.332, 3.741]",2.0,baseline,0.0002698368115348422,-3.568898803530258
146,69,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,8.654604545583394e-05,-4.06275277153147
147,777,"(350.0, 3428.0]",2.642213642213642,"(0.999, 2.823]",2.0,baseline,3.748061677396341e-05,-4.42619327105734
148,168,"(123.5, 350.0]",3.7261904761904763,"(3.332, 3.741]",2.0,baseline,0.00022286325815766035,-3.6519615245868318
149,87,"(33.0, 123.5]",3.413793103448276,"(3.332, 3.741]",2.0,baseline,0.0001566293155347422,-3.80512694991891
150,66,"(33.0, 123.5]",3.5606060606060606,"(3.332, 3.741]",2.0,baseline,0.00024434564964766567,-3.6119953887857252
151,187,"(123.5, 350.0]",2.732620320855615,"(0.999, 2.823]",2.0,baseline,6.524822801298619e-05,-4.185431278236912
152,259,"(123.5, 350.0]",2.9806949806949805,"(2.823, 3.332]",2.0,baseline,5.7933154900734786e-05,-4.237072820220575
153,116,"(33.0, 123.5]",3.2844827586206895,"(2.823, 3.332]",2.0,baseline,0.00016132484237374155,-3.7922987505583405
154,565,"(350.0, 3428.0]",2.2389380530973453,"(0.999, 2.823]",2.0,baseline,2.227684567556125e-05,-4.652146303744281
155,760,"(350.0, 3428.0]",3.723684210526316,"(3.332, 3.741]",2.0,baseline,0.00030484722583013526,-3.515917752789498
156,491,"(350.0, 3428.0]",4.063136456211812,"(3.741, 5.0]",2.0,baseline,0.0007044164064224684,-3.152170537520534
157,540,"(350.0, 3428.0]",3.4574074074074073,"(3.332, 3.741]",2.0,baseline,0.0001430952533295549,-3.8443747721589654
158,379,"(350.0, 3428.0]",3.5672823218997363,"(3.332, 3.741]",2.0,baseline,0.00022066634618958544,-3.6562638960119673
159,825,"(350.0, 3428.0]",3.561212121212121,"(3.332, 3.741]",2.0,baseline,0.00020862911788679036,-3.680625078195929
160,61,"(33.0, 123.5]",2.459016393442623,"(0.999, 2.823]",2.0,baseline,3.195678436054774e-05,-4.495436927879023
161,5,"(0.999, 33.0]",3.6,"(3.332, 3.741]",2.0,baseline,0.00012136121902421672,-3.915920069887511
162,362,"(350.0, 3428.0]",2.9502762430939224,"(2.823, 3.332]",2.0,baseline,5.8088089900894926e-05,-4.235912904108036
163,113,"(33.0, 123.5]",2.017699115044248,"(0.999, 2.823]",2.0,baseline,8.981732493797408e-06,-5.0466398838310536
164,321,"(123.5, 350.0]",3.146417445482866,"(2.823, 3.332]",2.0,baseline,0.00015452961525244246,-3.810988276704031
165,93,"(33.0, 123.5]",3.5698924731182795,"(3.332, 3.741]",2.0,baseline,0.000231867520230384,-3.6347600826368454
166,458,"(350.0, 3428.0]",2.576419213973799,"(0.999, 2.823]",2.0,baseline,4.6263258436711776e-05,-4.334763782044277
167,564,"(350.0, 3428.0]",2.3085106382978724,"(0.999, 2.823]",2.0,baseline,2.354500398937402e-05,-4.628101231636083
168,81,"(33.0, 123.5]",2.308641975308642,"(0.999, 2.823]",2.0,baseline,2.654098747299548e-05,-4.576082922990235
169,220,"(123.5, 350.0]",3.477272727272727,"(3.332, 3.741]",2.0,baseline,0.0002153022366049323,-3.6669514586106278
170,205,"(123.5, 350.0]",3.9170731707317072,"(3.741, 5.0]",2.0,baseline,0.00041813476949254636,-3.3786837177140803
171,139,"(123.5, 350.0]",2.7338129496402876,"(0.999, 2.823]",2.0,baseline,6.999957735433359e-05,-4.1549045821748125
172,19,"(0.999, 33.0]",3.473684210526316,"(3.332, 3.741]",2.0,baseline,0.00010579367219051113,-3.975540307867266
173,48,"(33.0, 123.5]",2.2083333333333335,"(0.999, 2.823]",2.0,baseline,2.627892963145175e-05,-4.580392328024776
174,451,"(350.0, 3428.0]",3.5476718403547673,"(3.332, 3.741]",2.0,baseline,0.00021025515116772088,-3.6772533553573417
175,93,"(33.0, 123.5]",1.6129032258064515,"(0.999, 2.823]",2.0,baseline,8.732380429435741e-06,-5.058867352348407
176,49,"(33.0, 123.5]",3.142857142857143,"(2.823, 3.332]",2.0,baseline,9.799953578308085e-05,-4.008775981525096
177,29,"(0.999, 33.0]",3.4827586206896552,"(3.332, 3.741]",2.0,baseline,0.0002254029907994565,-3.647040325738523
178,26,"(0.999, 33.0]",3.3461538461538463,"(3.332, 3.741]",2.0,baseline,0.00010520816435115032,-3.9779505568070745
179,569,"(350.0, 3428.0]",2.869947275922671,"(2.823, 3.332]",2.0,baseline,7.06577668256315e-05,-4.150840092780477
180,211,"(123.5, 350.0]",2.7630331753554502,"(0.999, 2.823]",2.0,baseline,8.123371489800367e-05,-4.090263685595977
181,105,"(33.0, 123.5]",3.238095238095238,"(2.823, 3.332]",2.0,baseline,0.00012484104813580732,-3.9036425937580144
182,190,"(123.5, 350.0]",3.221052631578947,"(2.823, 3.332]",2.0,baseline,0.00014822081461701044,-3.82909080419366
183,15,"(0.999, 33.0]",3.4,"(3.332, 3.741]",2.0,baseline,0.00012928245344749777,-3.8884604147022284
184,100,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.0001795777987743982,-3.7457473562308445
185,75,"(33.0, 123.5]",2.466666666666667,"(0.999, 2.823]",2.0,baseline,3.7482085609327385e-05,-4.42617625173778
186,2,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.00039189974766460245,-3.406825016154217
187,217,"(123.5, 350.0]",2.0506912442396312,"(0.999, 2.823]",2.0,baseline,1.4236686339855999e-05,-4.846591083155751
188,213,"(123.5, 350.0]",3.755868544600939,"(3.741, 5.0]",2.0,baseline,0.0003756982291681276,-3.4251608519537116
189,164,"(123.5, 350.0]",2.841463414634146,"(2.823, 3.332]",2.0,baseline,6.730926766901543e-05,-4.171925134581208
190,550,"(350.0, 3428.0]",2.8236363636363637,"(2.823, 3.332]",2.0,baseline,5.932463356265375e-05,-4.226764935659446
191,17,"(0.999, 33.0]",3.0588235294117645,"(2.823, 3.332]",2.0,baseline,0.00011994892213060516,-3.921003650279174
192,605,"(350.0, 3428.0]",3.2958677685950413,"(2.823, 3.332]",2.0,baseline,0.00013659494711407415,-3.8645653656695877
193,117,"(33.0, 123.5]",3.8119658119658117,"(3.741, 5.0]",2.0,baseline,0.0002619640264245416,-3.581758343023654
194,12,"(0.999, 33.0]",2.4166666666666665,"(0.999, 2.823]",2.0,baseline,4.850871019609605e-05,-4.314180272728403
195,33,"(0.999, 33.0]",2.6363636363636362,"(0.999, 2.823]",2.0,baseline,7.04347364743419e-05,-4.152213105935297
196,30,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,5.604413764909973e-05,-4.251469808935207
197,203,"(123.5, 350.0]",3.0541871921182264,"(2.823, 3.332]",2.0,baseline,8.930963496993509e-05,-4.049101685696505
198,203,"(123.5, 350.0]",2.9211822660098523,"(2.823, 3.332]",2.0,baseline,5.3293635672380605e-05,-4.27332465133736
199,85,"(33.0, 123.5]",3.611764705882353,"(3.332, 3.741]",2.0,baseline,0.00023579841374390714,-3.627459120804056
200,82,"(33.0, 123.5]",3.6707317073170733,"(3.332, 3.741]",2.0,baseline,0.00021678850297388797,-3.663963753625333
201,219,"(123.5, 350.0]",3.132420091324201,"(2.823, 3.332]",2.0,baseline,0.00012525003086728118,-3.9022221584308703
202,651,"(350.0, 3428.0]",2.6313364055299537,"(0.999, 2.823]",2.0,baseline,3.69766488398953e-05,-4.432072451107884
203,52,"(33.0, 123.5]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,3.849555570093338e-05,-4.414589406750538
204,41,"(33.0, 123.5]",3.1463414634146343,"(2.823, 3.332]",2.0,baseline,0.00014101288761308767,-3.850741193986631
205,34,"(33.0, 123.5]",3.5588235294117645,"(3.332, 3.741]",2.0,baseline,0.0002782361382119605,-3.555586463104714
206,14,"(0.999, 33.0]",1.9285714285714286,"(0.999, 2.823]",2.0,baseline,9.615790538156936e-06,-5.017015005523676
207,123,"(33.0, 123.5]",4.056910569105691,"(3.741, 5.0]",2.0,baseline,0.0005625945407669481,-3.2498044864016977
208,28,"(0.999, 33.0]",4.25,"(3.741, 5.0]",2.0,baseline,0.000644872681303207,-3.1905260206600703
209,160,"(123.5, 350.0]",3.80625,"(3.741, 5.0]",2.0,baseline,0.00035892714601316894,-3.444993694305676
210,355,"(350.0, 3428.0]",3.183098591549296,"(2.823, 3.332]",2.0,baseline,0.00011043383488244998,-3.9568978464303455
211,64,"(33.0, 123.5]",2.625,"(0.999, 2.823]",2.0,baseline,7.613981380544406e-05,-4.118388189556943
212,195,"(123.5, 350.0]",3.128205128205128,"(2.823, 3.332]",2.0,baseline,0.000150116966737516,-3.823570219521864
213,22,"(0.999, 33.0]",3.1818181818181817,"(2.823, 3.332]",2.0,baseline,0.00016326378516495107,-3.787110138884038
214,28,"(0.999, 33.0]",1.8214285714285714,"(0.999, 2.823]",2.0,baseline,1.2307010289014611e-05,-4.909847436319781
215,329,"(123.5, 350.0]",3.547112462006079,"(3.332, 3.741]",2.0,baseline,0.00018870091491730875,-3.7242259941510447
216,1412,"(350.0, 3428.0]",3.946883852691218,"(3.741, 5.0]",2.0,baseline,0.00033637333610603455,-3.4731784374905597
