inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access,log_access
21,378,"(350.0, 3428.0]",3.3492063492063493,"(3.332, 3.741]",2.0,baseline,0.00016043604681656575,-3.794698047680811
22,126,"(123.5, 350.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,0.0001197344926980672,-3.9217807215189215
23,624,"(350.0, 3428.0]",3.1794871794871793,"(2.823, 3.332]",2.0,baseline,9.074222442798622e-05,-4.042190578773343
24,980,"(350.0, 3428.0]",3.6510204081632653,"(3.332, 3.741]",2.0,baseline,0.00025251824961212445,-3.5977072297455637
25,100,"(33.0, 123.5]",3.53,"(3.332, 3.741]",2.0,baseline,0.0002465141576251867,-3.608158133579726
26,61,"(33.0, 123.5]",2.9344262295081966,"(2.823, 3.332]",2.0,baseline,8.107933795364414e-05,-4.091089806158765
27,179,"(123.5, 350.0]",4.055865921787709,"(3.741, 5.0]",2.0,baseline,0.0006715762343898323,-3.1729046809913686
28,403,"(350.0, 3428.0]",4.062034739454094,"(3.741, 5.0]",2.0,baseline,0.0005361215431448162,-3.2707367410288715
29,74,"(33.0, 123.5]",3.6486486486486487,"(3.332, 3.741]",2.0,baseline,0.00028193445681564625,-3.549851843282639
30,141,"(123.5, 350.0]",3.1134751773049647,"(2.823, 3.332]",2.0,baseline,0.00010176934236203253,-3.992383031903577
31,1511,"(350.0, 3428.0]",3.945731303772336,"(3.741, 5.0]",2.0,baseline,0.00046577256580251523,-3.331826095173303
32,4,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.000101021532793649,-3.9955860462495902
33,1751,"(350.0, 3428.0]",3.8914905768132497,"(3.741, 5.0]",2.0,baseline,0.00037627268899313347,-3.4244973029398253
34,70,"(33.0, 123.5]",3.3142857142857145,"(2.823, 3.332]",2.0,baseline,0.00022651296085162906,-3.6449069430317134
35,928,"(350.0, 3428.0]",3.9579741379310347,"(3.741, 5.0]",2.0,baseline,0.0005301671612209239,-3.2755871761544606
36,8,"(0.999, 33.0]",3.5,"(3.332, 3.741]",2.0,baseline,0.00017724424243784173,-3.7514278634401657
37,28,"(0.999, 33.0]",2.8214285714285716,"(0.999, 2.823]",2.0,baseline,0.0001340448878801922,-3.8727497442156666
38,1362,"(350.0, 3428.0]",3.6233480176211454,"(3.332, 3.741]",2.0,baseline,0.00023739097144375435,-3.6245358023431784
39,30,"(0.999, 33.0]",3.933333333333333,"(3.741, 5.0]",2.0,baseline,0.0006491360131907786,-3.1876642961282036
40,242,"(123.5, 350.0]",3.958677685950413,"(3.741, 5.0]",2.0,baseline,0.0005443231958203058,-3.2641431582382894
41,221,"(123.5, 350.0]",2.8687782805429864,"(2.823, 3.332]",2.0,baseline,0.00010043733514097365,-3.998104818748079
42,166,"(123.5, 350.0]",3.4457831325301207,"(3.332, 3.741]",2.0,baseline,0.0003359591140468792,-3.4737135726823656
43,311,"(123.5, 350.0]",2.787781350482315,"(0.999, 2.823]",2.0,baseline,0.00016694412491826332,-3.777428859990711
44,544,"(350.0, 3428.0]",3.4246323529411766,"(3.332, 3.741]",2.0,baseline,0.00012926123623906402,-3.888531694852798
45,166,"(123.5, 350.0]",3.108433734939759,"(2.823, 3.332]",2.0,baseline,0.0001244880533365901,-3.904872324222402
46,1137,"(350.0, 3428.0]",4.106420404573439,"(3.741, 5.0]",2.0,baseline,0.0007829488593176379,-3.106266604278577
47,382,"(350.0, 3428.0]",2.9764397905759163,"(2.823, 3.332]",2.0,baseline,8.426907592976833e-05,-4.0743317683999045
48,27,"(0.999, 33.0]",3.740740740740741,"(3.332, 3.741]",2.0,baseline,0.0005248462346977812,-3.2799679141246343
49,1783,"(350.0, 3428.0]",4.517106001121705,"(3.741, 5.0]",2.0,baseline,0.0013203355844529398,-2.8793156718599366
50,431,"(350.0, 3428.0]",3.640371229698376,"(3.332, 3.741]",2.0,baseline,0.0002399808803641583,-3.6198233578013586
51,8,"(0.999, 33.0]",4.75,"(3.741, 5.0]",2.0,baseline,0.0032537292218632373,-2.4876185922546488
52,41,"(33.0, 123.5]",2.5609756097560976,"(0.999, 2.823]",2.0,baseline,4.308406502009664e-05,-4.365683327367791
53,45,"(33.0, 123.5]",3.066666666666667,"(2.823, 3.332]",2.0,baseline,5.587544285885072e-05,-4.252779021705324
54,9,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,2.6041337498741374e-05,-4.584336713905466
55,99,"(33.0, 123.5]",3.404040404040404,"(3.332, 3.741]",2.0,baseline,0.0002963773735352721,-3.5281549549567544
56,501,"(350.0, 3428.0]",4.093812375249501,"(3.741, 5.0]",2.0,baseline,0.000583294060324652,-3.23411244596217
57,8,"(0.999, 33.0]",2.75,"(0.999, 2.823]",2.0,baseline,4.373701711178853e-05,-4.359150839406856
58,357,"(350.0, 3428.0]",3.212885154061625,"(2.823, 3.332]",2.0,baseline,0.00011769046887108162,-3.9292587069467246
59,67,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,0.00010789453904401324,-3.967000536068428
60,541,"(350.0, 3428.0]",3.6968576709796674,"(3.332, 3.741]",2.0,baseline,0.0002485792668180835,-3.6045350972631516
61,111,"(33.0, 123.5]",2.855855855855856,"(2.823, 3.332]",2.0,baseline,0.0001821184769768904,-3.7396459902730177
62,79,"(33.0, 123.5]",2.2658227848101267,"(0.999, 2.823]",2.0,baseline,2.9629272790524717e-05,-4.528279007545868
63,143,"(123.5, 350.0]",2.062937062937063,"(0.999, 2.823]",2.0,baseline,2.821414376911115e-05,-4.549533124979007
64,97,"(33.0, 123.5]",1.6701030927835052,"(0.999, 2.823]",2.0,baseline,9.09289998989949e-06,-5.041297585562186
65,4,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.00028294530754193094,-3.5482975041515
66,60,"(33.0, 123.5]",3.45,"(3.332, 3.741]",2.0,baseline,0.0001668525503033247,-3.777667150865967
67,319,"(123.5, 350.0]",3.6551724137931036,"(3.332, 3.741]",2.0,baseline,0.00035253686235369857,-3.452795465112893
68,914,"(350.0, 3428.0]",3.1564551422319473,"(2.823, 3.332]",2.0,baseline,0.00012768648727947953,-3.893855060531968
69,96,"(33.0, 123.5]",2.1041666666666665,"(0.999, 2.823]",2.0,baseline,1.1075617479454466e-05,-4.955632051972227
70,93,"(33.0, 123.5]",3.6344086021505375,"(3.332, 3.741]",2.0,baseline,0.0003084274121599514,-3.510847030034994
71,224,"(123.5, 350.0]",3.8169642857142856,"(3.741, 5.0]",2.0,baseline,0.00036413683519713014,-3.438735386669734
72,120,"(33.0, 123.5]",2.975,"(2.823, 3.332]",2.0,baseline,9.80172229838092e-05,-4.008697606045919
73,12,"(0.999, 33.0]",1.9166666666666667,"(0.999, 2.823]",2.0,baseline,7.562937975606166e-06,-5.121309461280798
74,178,"(123.5, 350.0]",2.853932584269663,"(2.823, 3.332]",2.0,baseline,6.900775261590358e-05,-4.161102116086319
75,34,"(33.0, 123.5]",3.764705882352941,"(3.741, 5.0]",2.0,baseline,0.0004718592615783999,-3.3261875162688934
76,50,"(33.0, 123.5]",3.26,"(2.823, 3.332]",2.0,baseline,0.00012218501038682055,-3.9129820699166222
77,114,"(33.0, 123.5]",2.6052631578947367,"(0.999, 2.823]",2.0,baseline,5.1847205783449756e-05,-4.285274644203167
78,52,"(33.0, 123.5]",3.826923076923077,"(3.741, 5.0]",2.0,baseline,0.00032733197988918237,-3.4850115626390514
79,166,"(123.5, 350.0]",3.1626506024096384,"(2.823, 3.332]",2.0,baseline,0.00013408295492350897,-3.8726264276156965
80,89,"(33.0, 123.5]",3.8764044943820224,"(3.741, 5.0]",2.0,baseline,0.0008525865521879591,-3.0692615217435693
81,33,"(0.999, 33.0]",3.696969696969697,"(3.332, 3.741]",2.0,baseline,0.0003643497651763231,-3.4384815060421934
82,21,"(0.999, 33.0]",3.0952380952380953,"(2.823, 3.332]",2.0,baseline,0.00013911992960102695,-3.8566106507716844
83,194,"(123.5, 350.0]",3.402061855670103,"(3.332, 3.741]",2.0,baseline,0.00024797533680428926,-3.6055915111997465
84,236,"(123.5, 350.0]",3.3940677966101696,"(3.332, 3.741]",2.0,baseline,0.00015875127719543837,-3.7992827720095304
85,76,"(33.0, 123.5]",2.210526315789474,"(0.999, 2.823]",2.0,baseline,2.1843779977022992e-05,-4.660672206575518
86,192,"(123.5, 350.0]",2.9427083333333335,"(2.823, 3.332]",2.0,baseline,0.00015479452434563777,-3.810244405982157
87,229,"(123.5, 350.0]",3.074235807860262,"(2.823, 3.332]",2.0,baseline,0.00011463656265036053,-3.9406768446306137
88,6,"(0.999, 33.0]",3.6666666666666665,"(3.332, 3.741]",2.0,baseline,0.00031535964342746954,-3.501193884114765
89,88,"(33.0, 123.5]",2.340909090909091,"(0.999, 2.823]",2.0,baseline,2.920784315406379e-05,-4.534500512210736
90,89,"(33.0, 123.5]",2.235955056179775,"(0.999, 2.823]",2.0,baseline,4.719769754018357e-05,-4.326079187170637
91,182,"(123.5, 350.0]",3.7252747252747254,"(3.332, 3.741]",2.0,baseline,0.00046028825633554155,-3.336970105431322
92,638,"(350.0, 3428.0]",2.876175548589342,"(2.823, 3.332]",2.0,baseline,6.733372189286896e-05,-4.171767379103108
93,13,"(0.999, 33.0]",3.923076923076923,"(3.741, 5.0]",2.0,baseline,0.0005193227349022796,-3.2845626644519696
94,44,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.0005397348092629561,-3.2678195719601284
95,6,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,3.053973130520535e-05,-4.5151347882743575
96,50,"(33.0, 123.5]",3.46,"(3.332, 3.741]",2.0,baseline,0.00038430274926896853,-3.415326508618994
97,128,"(123.5, 350.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00015539797839040216,-3.8085546353395046
98,253,"(123.5, 350.0]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.0007216721023891552,-3.1416600828588352
99,60,"(33.0, 123.5]",1.8166666666666667,"(0.999, 2.823]",2.0,baseline,6.812536757382968e-06,-5.166691141451371
100,33,"(0.999, 33.0]",3.212121212121212,"(2.823, 3.332]",2.0,baseline,0.0003941290721894904,-3.404361529037471
101,682,"(350.0, 3428.0]",3.526392961876833,"(3.332, 3.741]",2.0,baseline,0.00028625766616941785,-3.5432428738031696
102,387,"(350.0, 3428.0]",3.2325581395348837,"(2.823, 3.332]",2.0,baseline,0.0001014839197219813,-3.9936027669060468
103,12,"(0.999, 33.0]",3.5833333333333335,"(3.332, 3.741]",2.0,baseline,0.0006424297932885623,-3.192174326445463
104,256,"(123.5, 350.0]",3.1484375,"(2.823, 3.332]",2.0,baseline,9.772390734651061e-05,-4.009999176726199
105,7,"(0.999, 33.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,4.519532833344464e-05,-4.3449064542121
106,2443,"(350.0, 3428.0]",4.234957020057307,"(3.741, 5.0]",2.0,baseline,0.0007577006676565223,-3.120502330066903
107,1240,"(350.0, 3428.0]",4.183870967741935,"(3.741, 5.0]",2.0,baseline,0.0006723199685427757,-3.1724239895943747
108,570,"(350.0, 3428.0]",3.443859649122807,"(3.332, 3.741]",2.0,baseline,0.00013398568923422374,-3.8729415853553983
109,53,"(33.0, 123.5]",2.981132075471698,"(2.823, 3.332]",2.0,baseline,6.487742036203694e-05,-4.187906426750127
110,11,"(0.999, 33.0]",3.090909090909091,"(2.823, 3.332]",2.0,baseline,0.00012658602662096995,-3.8976142318884692
111,41,"(33.0, 123.5]",4.097560975609756,"(3.741, 5.0]",2.0,baseline,0.0009699413379849473,-3.0132545310531684
112,79,"(33.0, 123.5]",3.632911392405063,"(3.332, 3.741]",2.0,baseline,0.00026099963319572636,-3.5833601030110827
113,68,"(33.0, 123.5]",3.073529411764706,"(2.823, 3.332]",2.0,baseline,0.00014435458107621811,-3.84056942927856
114,13,"(0.999, 33.0]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,4.1368746242446425e-05,-4.383327641015006
115,3,"(0.999, 33.0]",2.6666666666666665,"(0.999, 2.823]",2.0,baseline,4.902012594513352e-05,-4.30962557726986
116,37,"(33.0, 123.5]",4.054054054054054,"(3.741, 5.0]",2.0,baseline,0.0005681330010329851,-3.2455499832095227
117,194,"(123.5, 350.0]",2.768041237113402,"(0.999, 2.823]",2.0,baseline,9.699208773316002e-05,-4.013263692475846
118,115,"(33.0, 123.5]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00045333588434622133,-3.343579902479511
119,14,"(0.999, 33.0]",3.2142857142857144,"(2.823, 3.332]",2.0,baseline,0.0001611379760688702,-3.792802095499228
120,318,"(123.5, 350.0]",3.8333333333333335,"(3.741, 5.0]",2.0,baseline,0.000429847084165318,-3.3666860149189968
121,99,"(33.0, 123.5]",1.9898989898989898,"(0.999, 2.823]",2.0,baseline,2.1843969747141923e-05,-4.6606684336132576
122,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,1.5403164313428661e-06,-5.812390051715868
123,12,"(0.999, 33.0]",4.333333333333333,"(3.741, 5.0]",2.0,baseline,0.0011968779483244956,-2.921950134532395
124,13,"(0.999, 33.0]",3.3076923076923075,"(2.823, 3.332]",2.0,baseline,0.0002615771891845738,-3.582400131308043
125,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0011305440654822837,-2.94671250539042
126,16,"(0.999, 33.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00010313070739030357,-3.986612003343578
127,91,"(33.0, 123.5]",2.4945054945054945,"(0.999, 2.823]",2.0,baseline,3.3190148152541625e-05,-4.478990809004843
128,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,1.7897832121622823e-06,-5.747199569837642
129,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0008624852816101966,-3.0642483074662996
130,133,"(123.5, 350.0]",2.81203007518797,"(0.999, 2.823]",2.0,baseline,7.103508844225764e-05,-4.148527074484047
131,8,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.0001192119533539277,-3.9236801958090513
132,13,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.00013870298835931154,-3.8579141819405725
133,2,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,4.280486509002669e-05,-4.368506867396275
134,1,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0012175526280168783,-2.9145122575766984
135,139,"(123.5, 350.0]",3.1654676258992804,"(2.823, 3.332]",2.0,baseline,0.00015621130134403643,-3.806287549627691
136,682,"(350.0, 3428.0]",3.5498533724340176,"(3.332, 3.741]",2.0,baseline,0.00021505306637115907,-3.6674543606031254
137,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,3.562666624287058e-06,-5.44822481475433
138,433,"(350.0, 3428.0]",3.392609699769053,"(3.332, 3.741]",2.0,baseline,0.00018285095499688452,-3.737902767079866
139,362,"(350.0, 3428.0]",3.2955801104972378,"(2.823, 3.332]",2.0,baseline,0.00013956160953465302,-3.8552340305682415
140,18,"(0.999, 33.0]",2.888888888888889,"(2.823, 3.332]",2.0,baseline,6.22721781787164e-05,-4.205705943103834
141,181,"(123.5, 350.0]",3.541436464088398,"(3.332, 3.741]",2.0,baseline,0.00038607039388404373,-3.4133335013176294
142,23,"(0.999, 33.0]",2.782608695652174,"(0.999, 2.823]",2.0,baseline,5.386378329374814e-05,-4.26870314580208
143,47,"(33.0, 123.5]",3.7872340425531914,"(3.741, 5.0]",2.0,baseline,0.0005526886091401172,-3.257519486094124
144,1251,"(350.0, 3428.0]",4.073541167066347,"(3.741, 5.0]",2.0,baseline,0.0006089496048503939,-3.2154186470075072
145,554,"(350.0, 3428.0]",3.588447653429603,"(3.332, 3.741]",2.0,baseline,0.0002607850506097243,-3.583717307969984
146,69,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,5.2730163358730614e-05,-4.277940883216509
147,777,"(350.0, 3428.0]",2.642213642213642,"(0.999, 2.823]",2.0,baseline,6.543120932651045e-05,-4.1842150528183
148,168,"(123.5, 350.0]",3.7261904761904763,"(3.332, 3.741]",2.0,baseline,0.0004107606213680861,-3.386411197845643
149,87,"(33.0, 123.5]",3.413793103448276,"(3.332, 3.741]",2.0,baseline,0.00021887156596915404,-3.659810654808425
150,66,"(33.0, 123.5]",3.5606060606060606,"(3.332, 3.741]",2.0,baseline,0.00031008061899706927,-3.5085253776700176
151,187,"(123.5, 350.0]",2.732620320855615,"(0.999, 2.823]",2.0,baseline,5.114148442323124e-05,-4.291226670375739
152,259,"(123.5, 350.0]",2.9806949806949805,"(2.823, 3.332]",2.0,baseline,0.00011586263189614894,-3.9360566104391355
153,116,"(33.0, 123.5]",3.2844827586206895,"(2.823, 3.332]",2.0,baseline,0.00020356244359783537,-3.6913023444233932
154,565,"(350.0, 3428.0]",2.2389380530973453,"(0.999, 2.823]",2.0,baseline,1.894575530199032e-05,-4.7224880762191335
155,760,"(350.0, 3428.0]",3.723684210526316,"(3.332, 3.741]",2.0,baseline,0.00037494031297658045,-3.426037862427091
156,491,"(350.0, 3428.0]",4.063136456211812,"(3.741, 5.0]",2.0,baseline,0.0006813198280482536,-3.1666489718610737
157,540,"(350.0, 3428.0]",3.4574074074074073,"(3.332, 3.741]",2.0,baseline,0.0002097017380899799,-3.6783979699173024
158,379,"(350.0, 3428.0]",3.5672823218997363,"(3.332, 3.741]",2.0,baseline,0.00023935649047031706,-3.6209547915485425
159,825,"(350.0, 3428.0]",3.561212121212121,"(3.332, 3.741]",2.0,baseline,0.00039771507939510094,-3.400427942396141
160,61,"(33.0, 123.5]",2.459016393442623,"(0.999, 2.823]",2.0,baseline,4.90757778328661e-05,-4.309132808267039
161,5,"(0.999, 33.0]",3.6,"(3.332, 3.741]",2.0,baseline,0.0004127484108703089,-3.3843145901465364
162,362,"(350.0, 3428.0]",2.9502762430939224,"(2.823, 3.332]",2.0,baseline,0.00013160151018762347,-3.880739126965313
163,113,"(33.0, 123.5]",2.017699115044248,"(0.999, 2.823]",2.0,baseline,2.9061444475429157e-05,-4.536682803247995
164,321,"(123.5, 350.0]",3.146417445482866,"(2.823, 3.332]",2.0,baseline,0.00013126530491631977,-3.881850048278627
165,93,"(33.0, 123.5]",3.5698924731182795,"(3.332, 3.741]",2.0,baseline,0.0003051085121414813,-3.5155456759219774
166,458,"(350.0, 3428.0]",2.576419213973799,"(0.999, 2.823]",2.0,baseline,4.860070679011226e-05,-4.313357414836192
167,564,"(350.0, 3428.0]",2.3085106382978724,"(0.999, 2.823]",2.0,baseline,1.8030033540989375e-05,-4.744003465365615
168,81,"(33.0, 123.5]",2.308641975308642,"(0.999, 2.823]",2.0,baseline,2.6847050539280964e-05,-4.571103419643199
169,220,"(123.5, 350.0]",3.477272727272727,"(3.332, 3.741]",2.0,baseline,0.00018327823256199718,-3.736889111903954
170,205,"(123.5, 350.0]",3.9170731707317072,"(3.741, 5.0]",2.0,baseline,0.0003674326247554051,-3.434822284823358
171,139,"(123.5, 350.0]",2.7338129496402876,"(0.999, 2.823]",2.0,baseline,5.357708237862268e-05,-4.2710209402493655
172,19,"(0.999, 33.0]",3.473684210526316,"(3.332, 3.741]",2.0,baseline,0.0003714852590091027,-3.430058414899425
173,48,"(33.0, 123.5]",2.2083333333333335,"(0.999, 2.823]",2.0,baseline,1.813992322682713e-05,-4.741364555326414
174,451,"(350.0, 3428.0]",3.5476718403547673,"(3.332, 3.741]",2.0,baseline,0.0003787630239225275,-3.4216324248383128
175,93,"(33.0, 123.5]",1.6129032258064515,"(0.999, 2.823]",2.0,baseline,1.4728631794759943e-05,-4.831837594744883
176,49,"(33.0, 123.5]",3.142857142857143,"(2.823, 3.332]",2.0,baseline,0.0001414550903670768,-3.8493814195144864
177,29,"(0.999, 33.0]",3.4827586206896552,"(3.332, 3.741]",2.0,baseline,0.0002284698070556015,-3.641171185071341
178,26,"(0.999, 33.0]",3.3461538461538463,"(3.332, 3.741]",2.0,baseline,0.00021508778735443651,-3.667384248074423
179,569,"(350.0, 3428.0]",2.869947275922671,"(2.823, 3.332]",2.0,baseline,6.135991599280281e-05,-4.212115243646545
180,211,"(123.5, 350.0]",2.7630331753554502,"(0.999, 2.823]",2.0,baseline,7.99066571725045e-05,-4.097417037296197
181,105,"(33.0, 123.5]",3.238095238095238,"(2.823, 3.332]",2.0,baseline,8.285942003079606e-05,-4.081658110843499
182,190,"(123.5, 350.0]",3.221052631578947,"(2.823, 3.332]",2.0,baseline,0.00015471117402464095,-3.810478318220539
183,15,"(0.999, 33.0]",3.4,"(3.332, 3.741]",2.0,baseline,0.00017271971531786524,-3.7626580864912302
184,100,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.0003315611354024474,-3.479436381829405
185,75,"(33.0, 123.5]",2.466666666666667,"(0.999, 2.823]",2.0,baseline,5.466968405865478e-05,-4.262253435930636
186,2,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,6.800400933425541e-05,-4.1674654816994545
187,217,"(123.5, 350.0]",2.0506912442396312,"(0.999, 2.823]",2.0,baseline,1.9799279932603134e-05,-4.703350604030568
188,213,"(123.5, 350.0]",3.755868544600939,"(3.741, 5.0]",2.0,baseline,0.000324713013884706,-3.488500305322084
189,164,"(123.5, 350.0]",2.841463414634146,"(2.823, 3.332]",2.0,baseline,7.310368117954633e-05,-4.13606075333337
190,550,"(350.0, 3428.0]",2.8236363636363637,"(2.823, 3.332]",2.0,baseline,7.697226859616508e-05,-4.113665713332984
191,17,"(0.999, 33.0]",3.0588235294117645,"(2.823, 3.332]",2.0,baseline,7.228832585069049e-05,-4.140931833106485
192,605,"(350.0, 3428.0]",3.2958677685950413,"(2.823, 3.332]",2.0,baseline,0.0002143206740541815,-3.6689359335098177
193,117,"(33.0, 123.5]",3.8119658119658117,"(3.741, 5.0]",2.0,baseline,0.0003572672498775658,-3.4470067930596477
194,12,"(0.999, 33.0]",2.4166666666666665,"(0.999, 2.823]",2.0,baseline,2.0327725945357908e-05,-4.691911202996112
195,33,"(0.999, 33.0]",2.6363636363636362,"(0.999, 2.823]",2.0,baseline,6.255422162453662e-05,-4.203743375556927
196,30,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,2.8927150205690323e-05,-4.538694349307619
197,203,"(123.5, 350.0]",3.0541871921182264,"(2.823, 3.332]",2.0,baseline,0.00010325550535942062,-3.9860867834151343
198,203,"(123.5, 350.0]",2.9211822660098523,"(2.823, 3.332]",2.0,baseline,0.0001234525780736104,-3.908499836218464
199,85,"(33.0, 123.5]",3.611764705882353,"(3.332, 3.741]",2.0,baseline,0.00035776732761844457,-3.4463993230277605
200,82,"(33.0, 123.5]",3.6707317073170733,"(3.332, 3.741]",2.0,baseline,0.0002261843695310967,-3.6455374102900464
201,219,"(123.5, 350.0]",3.132420091324201,"(2.823, 3.332]",2.0,baseline,0.00010649820584356093,-3.9726577086459436
202,651,"(350.0, 3428.0]",2.6313364055299537,"(0.999, 2.823]",2.0,baseline,4.6661110052724176e-05,-4.331044933694039
203,52,"(33.0, 123.5]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,3.7706852406479516e-05,-4.423579718974659
204,41,"(33.0, 123.5]",3.1463414634146343,"(2.823, 3.332]",2.0,baseline,0.00012487232403150873,-3.9035338054390483
205,34,"(33.0, 123.5]",3.5588235294117645,"(3.332, 3.741]",2.0,baseline,0.00028414199087217523,-3.5464645809320805
206,14,"(0.999, 33.0]",1.9285714285714286,"(0.999, 2.823]",2.0,baseline,1.9252339972203453e-05,-4.7155164778305245
207,123,"(33.0, 123.5]",4.056910569105691,"(3.741, 5.0]",2.0,baseline,0.0008604589873027164,-3.0652698249443175
208,28,"(0.999, 33.0]",4.25,"(3.741, 5.0]",2.0,baseline,0.001177861441863885,-2.928905794925109
209,160,"(123.5, 350.0]",3.80625,"(3.741, 5.0]",2.0,baseline,0.00041693038218990964,-3.3799364561889975
210,355,"(350.0, 3428.0]",3.183098591549296,"(2.823, 3.332]",2.0,baseline,0.0001537349258851316,-3.8132274571841056
211,64,"(33.0, 123.5]",2.625,"(0.999, 2.823]",2.0,baseline,3.7813523582102816e-05,-4.422352851837046
212,195,"(123.5, 350.0]",3.128205128205128,"(2.823, 3.332]",2.0,baseline,0.00013514904103607972,-3.869187031535485
213,22,"(0.999, 33.0]",3.1818181818181817,"(2.823, 3.332]",2.0,baseline,0.0002634043297568922,-3.5793770905205085
214,28,"(0.999, 33.0]",1.8214285714285714,"(0.999, 2.823]",2.0,baseline,1.5232983925591421e-05,-4.81721501619869
215,329,"(123.5, 350.0]",3.547112462006079,"(3.332, 3.741]",2.0,baseline,0.00023915034876475526,-3.6213289814384804
216,1412,"(350.0, 3428.0]",3.946883852691218,"(3.741, 5.0]",2.0,baseline,0.0005004120713142876,-3.3006722224759155
