inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access,log_access
56,501,"(350.0, 3428.0]",4.093812375249501,"(3.741, 5.0]",2.0,baseline,0.0003835690400323466,-3.4161564543839003
57,8,"(0.999, 33.0]",2.75,"(0.999, 2.823]",2.0,baseline,0.00020382263773265668,-3.6907475823689118
58,357,"(350.0, 3428.0]",3.212885154061625,"(2.823, 3.332]",2.0,baseline,0.00012866963327704434,-3.890523936827718
59,67,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,7.823324535291714e-05,-4.106608653524531
60,541,"(350.0, 3428.0]",3.6968576709796674,"(3.332, 3.741]",2.0,baseline,0.00039712455668694584,-3.4010732569706397
61,111,"(33.0, 123.5]",2.855855855855856,"(2.823, 3.332]",2.0,baseline,5.123477865470994e-05,-4.290435135699199
62,79,"(33.0, 123.5]",2.2658227848101267,"(0.999, 2.823]",2.0,baseline,2.2124935371880808e-05,-4.655117989225687
63,143,"(123.5, 350.0]",2.062937062937063,"(0.999, 2.823]",2.0,baseline,1.8319183342015264e-05,-4.737093890818919
64,97,"(33.0, 123.5]",1.6701030927835052,"(0.999, 2.823]",2.0,baseline,8.067979663449102e-06,-5.093235205162168
65,4,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,6.886741012898597e-05,-4.16198624905823
66,60,"(33.0, 123.5]",3.45,"(3.332, 3.741]",2.0,baseline,0.00015209500275947723,-3.8178850549123973
67,319,"(123.5, 350.0]",3.6551724137931036,"(3.332, 3.741]",2.0,baseline,0.0002483441103554611,-3.6049461351269976
68,914,"(350.0, 3428.0]",3.1564551422319473,"(2.823, 3.332]",2.0,baseline,6.440858898301516e-05,-4.191056214950636
69,96,"(33.0, 123.5]",2.1041666666666665,"(0.999, 2.823]",2.0,baseline,1.4922687572324609e-05,-4.8261529534908325
70,93,"(33.0, 123.5]",3.6344086021505375,"(3.332, 3.741]",2.0,baseline,0.000202337515127515,-3.6939235878056733
71,224,"(123.5, 350.0]",3.8169642857142856,"(3.741, 5.0]",2.0,baseline,0.00036682090248788533,-3.4355459249744773
72,120,"(33.0, 123.5]",2.975,"(2.823, 3.332]",2.0,baseline,0.00012081196445194815,-3.9178900538096104
73,12,"(0.999, 33.0]",1.9166666666666667,"(0.999, 2.823]",2.0,baseline,2.152902502352945e-05,-4.666975637454208
74,178,"(123.5, 350.0]",2.853932584269663,"(2.823, 3.332]",2.0,baseline,4.588269693573731e-05,-4.338351062656445
75,34,"(33.0, 123.5]",3.764705882352941,"(3.741, 5.0]",2.0,baseline,0.00023613610372486568,-3.6268376069502253
76,50,"(33.0, 123.5]",3.26,"(2.823, 3.332]",2.0,baseline,0.00011908969733837399,-3.924125808480541
77,114,"(33.0, 123.5]",2.6052631578947367,"(0.999, 2.823]",2.0,baseline,5.112782731380686e-05,-4.291342662303254
78,52,"(33.0, 123.5]",3.826923076923077,"(3.741, 5.0]",2.0,baseline,0.0002678454354015605,-3.5721157504365615
79,166,"(123.5, 350.0]",3.1626506024096384,"(2.823, 3.332]",2.0,baseline,0.0001379016002080703,-3.8604306942483513
80,89,"(33.0, 123.5]",3.8764044943820224,"(3.741, 5.0]",2.0,baseline,0.00031992445333959955,-3.4949525634652043
81,33,"(0.999, 33.0]",3.696969696969697,"(3.332, 3.741]",2.0,baseline,0.0003288560465331435,-3.482994168547503
82,21,"(0.999, 33.0]",3.0952380952380953,"(2.823, 3.332]",2.0,baseline,6.494036575551986e-05,-4.1874852696805025
83,194,"(123.5, 350.0]",3.402061855670103,"(3.332, 3.741]",2.0,baseline,0.00012727096955099731,-3.8952706474194967
84,236,"(123.5, 350.0]",3.3940677966101696,"(3.332, 3.741]",2.0,baseline,0.00019060977197736396,-3.7198548381832204
85,76,"(33.0, 123.5]",2.210526315789474,"(0.999, 2.823]",2.0,baseline,3.4255950657610104e-05,-4.465263975608461
86,192,"(123.5, 350.0]",2.9427083333333335,"(2.823, 3.332]",2.0,baseline,9.25063657784159e-05,-4.033828380479196
87,229,"(123.5, 350.0]",3.074235807860262,"(2.823, 3.332]",2.0,baseline,0.00010988447187239808,-3.9590636747885384
88,6,"(0.999, 33.0]",3.6666666666666665,"(3.332, 3.741]",2.0,baseline,0.0002443435716429448,-3.6119990822004535
89,88,"(33.0, 123.5]",2.340909090909091,"(0.999, 2.823]",2.0,baseline,3.515773889737561e-05,-4.453979063517758
90,89,"(33.0, 123.5]",2.235955056179775,"(0.999, 2.823]",2.0,baseline,3.457337379616645e-05,-4.4612582383469475
91,182,"(123.5, 350.0]",3.7252747252747254,"(3.332, 3.741]",2.0,baseline,0.00028601938188100624,-3.5436045362459128
92,638,"(350.0, 3428.0]",2.876175548589342,"(2.823, 3.332]",2.0,baseline,5.132724038288723e-05,-4.289652085022348
93,13,"(0.999, 33.0]",3.923076923076923,"(3.741, 5.0]",2.0,baseline,0.00025969252152315935,-3.5855405567549465
94,44,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.00035570429406708067,-3.4489108919736755
95,6,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,3.1576346271671246e-05,-4.50063812403807
96,50,"(33.0, 123.5]",3.46,"(3.332, 3.741]",2.0,baseline,0.00018121118301189145,-3.741815004393797
97,128,"(123.5, 350.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00011304659469407972,-3.9467425153871285
98,253,"(123.5, 350.0]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00033729302223196525,-3.471992643208958
99,60,"(33.0, 123.5]",1.8166666666666667,"(0.999, 2.823]",2.0,baseline,9.491429172512435e-06,-5.022668388731411
100,33,"(0.999, 33.0]",3.212121212121212,"(2.823, 3.332]",2.0,baseline,0.0001452838427867452,-3.8377826814950233
101,682,"(350.0, 3428.0]",3.526392961876833,"(3.332, 3.741]",2.0,baseline,0.00017726025507163674,-3.7513886300958696
102,387,"(350.0, 3428.0]",3.2325581395348837,"(2.823, 3.332]",2.0,baseline,7.691658977650169e-05,-4.113979979166775
103,12,"(0.999, 33.0]",3.5833333333333335,"(3.332, 3.741]",2.0,baseline,0.0003775699000552911,-3.4230026350332365
104,256,"(123.5, 350.0]",3.1484375,"(2.823, 3.332]",2.0,baseline,0.00012013657454771048,-3.920324755243965
105,7,"(0.999, 33.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,0.00018519208004323933,-3.7323775903704246
106,2443,"(350.0, 3428.0]",4.234957020057307,"(3.741, 5.0]",2.0,baseline,0.0007152320009310764,-3.1455530625610355
107,1240,"(350.0, 3428.0]",4.183870967741935,"(3.741, 5.0]",2.0,baseline,0.0006822862053702494,-3.166033409303625
108,570,"(350.0, 3428.0]",3.443859649122807,"(3.332, 3.741]",2.0,baseline,0.00021038609653793982,-3.6769829641207994
109,53,"(33.0, 123.5]",2.981132075471698,"(2.823, 3.332]",2.0,baseline,8.622009578476868e-05,-4.064391499009695
110,11,"(0.999, 33.0]",3.090909090909091,"(2.823, 3.332]",2.0,baseline,0.0003103250868859563,-3.5081831143425384
111,41,"(33.0, 123.5]",4.097560975609756,"(3.741, 5.0]",2.0,baseline,0.000463054516332471,-3.334367875615759
112,79,"(33.0, 123.5]",3.632911392405063,"(3.332, 3.741]",2.0,baseline,0.00025663209607106193,-3.590689028885265
113,68,"(33.0, 123.5]",3.073529411764706,"(2.823, 3.332]",2.0,baseline,0.00016692036018367486,-3.777490686831083
114,13,"(0.999, 33.0]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,6.518428590918565e-05,-4.185857087787482
115,3,"(0.999, 33.0]",2.6666666666666665,"(0.999, 2.823]",2.0,baseline,0.0004885569790695736,-3.311084778409011
116,37,"(33.0, 123.5]",4.054054054054054,"(3.741, 5.0]",2.0,baseline,0.0005884730154975802,-3.2302734469907874
117,194,"(123.5, 350.0]",2.768041237113402,"(0.999, 2.823]",2.0,baseline,6.409280760131663e-05,-4.193190703621856
118,115,"(33.0, 123.5]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00032269460338753,-3.4912082974985252
119,14,"(0.999, 33.0]",3.2142857142857144,"(2.823, 3.332]",2.0,baseline,0.000118295620047435,-3.927031335037702
120,318,"(123.5, 350.0]",3.8333333333333335,"(3.741, 5.0]",2.0,baseline,0.00039375647072970634,-3.404772296239512
121,99,"(33.0, 123.5]",1.9898989898989898,"(0.999, 2.823]",2.0,baseline,1.7519541207166084e-05,-4.756477271102015
122,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,0.0002996496001688277,-3.523386297458862
123,12,"(0.999, 33.0]",4.333333333333333,"(3.741, 5.0]",2.0,baseline,0.0008445881476975974,-3.073355017424074
124,13,"(0.999, 33.0]",3.3076923076923075,"(2.823, 3.332]",2.0,baseline,0.0002588116595976773,-3.587016162374011
125,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.00027831831529260496,-3.5554582131097767
126,16,"(0.999, 33.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00011237462242632511,-3.949331754466181
127,91,"(33.0, 123.5]",2.4945054945054945,"(0.999, 2.823]",2.0,baseline,3.0534426397292186e-05,-4.515210234005455
128,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,9.084125812839128e-05,-4.041716859542196
129,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,2.5468834498150958e-05,-4.593990928715348
130,133,"(123.5, 350.0]",2.81203007518797,"(0.999, 2.823]",2.0,baseline,7.960864893181756e-05,-4.099039746592562
131,8,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.0005523466176290687,-3.2577883011097
132,13,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,8.287570625558233e-05,-4.081572757572446
133,2,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,0.034520407539120126,-1.4619240857567624
134,1,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.00017055488878869318,-3.7681358274525794
135,139,"(123.5, 350.0]",3.1654676258992804,"(2.823, 3.332]",2.0,baseline,9.445777086272823e-05,-4.024762307684152
136,682,"(350.0, 3428.0]",3.5498533724340176,"(3.332, 3.741]",2.0,baseline,0.00022294264375533453,-3.6518068531155525
137,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,9.398793280878214e-06,-5.026927902261722
138,433,"(350.0, 3428.0]",3.392609699769053,"(3.332, 3.741]",2.0,baseline,0.00017980922128096516,-3.7451880398066373
139,362,"(350.0, 3428.0]",3.2955801104972378,"(2.823, 3.332]",2.0,baseline,0.00015213528340664892,-3.8177700521418525
140,18,"(0.999, 33.0]",2.888888888888889,"(2.823, 3.332]",2.0,baseline,3.405978728225922e-05,-4.467758068717208
141,181,"(123.5, 350.0]",3.541436464088398,"(3.332, 3.741]",2.0,baseline,0.00021772842184913805,-3.6620848752925492
142,23,"(0.999, 33.0]",2.782608695652174,"(0.999, 2.823]",2.0,baseline,4.987796872256786e-05,-4.3020912414513734
143,47,"(33.0, 123.5]",3.7872340425531914,"(3.741, 5.0]",2.0,baseline,0.00022121762653314414,-3.655180271575777
144,1251,"(350.0, 3428.0]",4.073541167066347,"(3.741, 5.0]",2.0,baseline,0.0005612728511268425,-3.2508259641778947
145,554,"(350.0, 3428.0]",3.588447653429603,"(3.332, 3.741]",2.0,baseline,0.00020879828274898794,-3.680273077488288
146,69,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,9.582930387188651e-05,-4.018501666664405
147,777,"(350.0, 3428.0]",2.642213642213642,"(0.999, 2.823]",2.0,baseline,5.078837516348815e-05,-4.294235681024893
148,168,"(123.5, 350.0]",3.7261904761904763,"(3.332, 3.741]",2.0,baseline,0.0001958177589875808,-3.708147923970239
149,87,"(33.0, 123.5]",3.413793103448276,"(3.332, 3.741]",2.0,baseline,0.00022147874533824885,-3.654667945401293
150,66,"(33.0, 123.5]",3.5606060606060606,"(3.332, 3.741]",2.0,baseline,0.0002533094353657552,-3.596348633142873
151,187,"(123.5, 350.0]",2.732620320855615,"(0.999, 2.823]",2.0,baseline,6.653896575551541e-05,-4.176923953845366
152,259,"(123.5, 350.0]",2.9806949806949805,"(2.823, 3.332]",2.0,baseline,9.163533539433637e-05,-4.0379370262489
153,116,"(33.0, 123.5]",3.2844827586206895,"(2.823, 3.332]",2.0,baseline,0.00013565842150863361,-3.8675532405960626
154,565,"(350.0, 3428.0]",2.2389380530973453,"(0.999, 2.823]",2.0,baseline,3.722701604824594e-05,-4.4291417734973475
155,760,"(350.0, 3428.0]",3.723684210526316,"(3.332, 3.741]",2.0,baseline,0.00033689444567937716,-3.4725061490980784
156,491,"(350.0, 3428.0]",4.063136456211812,"(3.741, 5.0]",2.0,baseline,0.000584422889882853,-3.233272782547571
157,540,"(350.0, 3428.0]",3.4574074074074073,"(3.332, 3.741]",2.0,baseline,0.0001939937125883433,-3.712212345494708
158,379,"(350.0, 3428.0]",3.5672823218997363,"(3.332, 3.741]",2.0,baseline,0.0003002585004829266,-3.5225046886358946
159,825,"(350.0, 3428.0]",3.561212121212121,"(3.332, 3.741]",2.0,baseline,0.0002069379140957833,-3.6841599328524097
160,61,"(33.0, 123.5]",2.459016393442623,"(0.999, 2.823]",2.0,baseline,2.3960441169522427e-05,-4.620505189800035
161,5,"(0.999, 33.0]",3.6,"(3.332, 3.741]",2.0,baseline,0.0004335053655206214,-3.3630055228669455
162,362,"(350.0, 3428.0]",2.9502762430939224,"(2.823, 3.332]",2.0,baseline,6.929300429066411e-05,-4.159310608841616
163,113,"(33.0, 123.5]",2.017699115044248,"(0.999, 2.823]",2.0,baseline,1.2160679789536776e-05,-4.915042147054009
164,321,"(123.5, 350.0]",3.146417445482866,"(2.823, 3.332]",2.0,baseline,0.00012811408368168593,-3.8924031252979767
165,93,"(33.0, 123.5]",3.5698924731182795,"(3.332, 3.741]",2.0,baseline,0.00027514778305242303,-3.560433982078622
166,458,"(350.0, 3428.0]",2.576419213973799,"(0.999, 2.823]",2.0,baseline,3.067972511982986e-05,-4.513148535840262
167,564,"(350.0, 3428.0]",2.3085106382978724,"(0.999, 2.823]",2.0,baseline,2.6349295844351622e-05,-4.579230986333737
168,81,"(33.0, 123.5]",2.308641975308642,"(0.999, 2.823]",2.0,baseline,2.7824772723024337e-05,-4.555568374362149
169,220,"(123.5, 350.0]",3.477272727272727,"(3.332, 3.741]",2.0,baseline,0.0002475890891635054,-3.6062684978606847
170,205,"(123.5, 350.0]",3.9170731707317072,"(3.741, 5.0]",2.0,baseline,0.0004229999196036827,-3.373659715167937
171,139,"(123.5, 350.0]",2.7338129496402876,"(0.999, 2.823]",2.0,baseline,6.056113803859717e-05,-4.2178059723580645
172,19,"(0.999, 33.0]",3.473684210526316,"(3.332, 3.741]",2.0,baseline,0.00011963114667352846,-3.9221557344998197
173,48,"(33.0, 123.5]",2.2083333333333335,"(0.999, 2.823]",2.0,baseline,2.372194328257449e-05,-4.624849736794714
174,451,"(350.0, 3428.0]",3.5476718403547673,"(3.332, 3.741]",2.0,baseline,0.0001818682848419588,-3.740243028913577
175,93,"(33.0, 123.5]",1.6129032258064515,"(0.999, 2.823]",2.0,baseline,6.1829346984307595e-06,-5.208805340313504
176,49,"(33.0, 123.5]",3.142857142857143,"(2.823, 3.332]",2.0,baseline,9.662670677815333e-05,-4.014902821789922
177,29,"(0.999, 33.0]",3.4827586206896552,"(3.332, 3.741]",2.0,baseline,0.00019774789654320842,-3.703888127423389
178,26,"(0.999, 33.0]",3.3461538461538463,"(3.332, 3.741]",2.0,baseline,9.926245738690317e-05,-4.003214977412306
179,569,"(350.0, 3428.0]",2.869947275922671,"(2.823, 3.332]",2.0,baseline,6.754869209196474e-05,-4.170383055564846
180,211,"(123.5, 350.0]",2.7630331753554502,"(0.999, 2.823]",2.0,baseline,4.508768233097133e-05,-4.345942088417975
181,105,"(33.0, 123.5]",3.238095238095238,"(2.823, 3.332]",2.0,baseline,0.00014775206735205578,-3.8304664337407264
182,190,"(123.5, 350.0]",3.221052631578947,"(2.823, 3.332]",2.0,baseline,0.00014923620521504585,-3.8261258027504716
183,15,"(0.999, 33.0]",3.4,"(3.332, 3.741]",2.0,baseline,0.0001669469596298405,-3.7774214857321415
184,100,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.00027927991040121634,-3.5539603035245264
185,75,"(33.0, 123.5]",2.466666666666667,"(0.999, 2.823]",2.0,baseline,5.549880365261825e-05,-4.255716378546986
186,2,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.0001663833774046988,-3.7788900642352936
187,217,"(123.5, 350.0]",2.0506912442396312,"(0.999, 2.823]",2.0,baseline,2.244441602550261e-05,-4.6488916898925865
188,213,"(123.5, 350.0]",3.755868544600939,"(3.741, 5.0]",2.0,baseline,0.00028874918211847664,-3.5394792372363724
189,164,"(123.5, 350.0]",2.841463414634146,"(2.823, 3.332]",2.0,baseline,7.208392591648076e-05,-4.142161568346513
190,550,"(350.0, 3428.0]",2.8236363636363637,"(2.823, 3.332]",2.0,baseline,9.43600889712863e-05,-4.0252116582938555
191,17,"(0.999, 33.0]",3.0588235294117645,"(2.823, 3.332]",2.0,baseline,0.00013908926056304007,-3.856706401699316
192,605,"(350.0, 3428.0]",3.2958677685950413,"(2.823, 3.332]",2.0,baseline,0.0001913405871616834,-3.718192897663625
193,117,"(33.0, 123.5]",3.8119658119658117,"(3.741, 5.0]",2.0,baseline,0.00028565201662052967,-3.544162705599313
194,12,"(0.999, 33.0]",2.4166666666666665,"(0.999, 2.823]",2.0,baseline,3.4111368320360606e-05,-4.467100859248036
195,33,"(0.999, 33.0]",2.6363636363636362,"(0.999, 2.823]",2.0,baseline,6.155663204848395e-05,-4.210725149769278
196,30,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,6.150030866499481e-05,-4.211122704530801
197,203,"(123.5, 350.0]",3.0541871921182264,"(2.823, 3.332]",2.0,baseline,8.29470156632416e-05,-4.081199234766827
198,203,"(123.5, 350.0]",2.9211822660098523,"(2.823, 3.332]",2.0,baseline,6.697329893518563e-05,-4.174098308290028
199,85,"(33.0, 123.5]",3.611764705882353,"(3.332, 3.741]",2.0,baseline,0.0001979591379186438,-3.7034244461419035
200,82,"(33.0, 123.5]",3.6707317073170733,"(3.332, 3.741]",2.0,baseline,0.00019069488092423437,-3.71966096514066
201,219,"(123.5, 350.0]",3.132420091324201,"(2.823, 3.332]",2.0,baseline,6.265416302155033e-05,-4.203050067252098
202,651,"(350.0, 3428.0]",2.6313364055299537,"(0.999, 2.823]",2.0,baseline,3.1783340676819034e-05,-4.49780045699464
203,52,"(33.0, 123.5]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,4.349820182265391e-05,-4.3615286960256
204,41,"(33.0, 123.5]",3.1463414634146343,"(2.823, 3.332]",2.0,baseline,0.0001278501980359709,-3.8932985949285115
205,34,"(33.0, 123.5]",3.5588235294117645,"(3.332, 3.741]",2.0,baseline,0.00028603159091926454,-3.5435859983246507
206,14,"(0.999, 33.0]",1.9285714285714286,"(0.999, 2.823]",2.0,baseline,8.139442952655962e-06,-5.0894053163473885
207,123,"(33.0, 123.5]",4.056910569105691,"(3.741, 5.0]",2.0,baseline,0.00047623092193896507,-3.3221824090330516
208,28,"(0.999, 33.0]",4.25,"(3.741, 5.0]",2.0,baseline,0.0006313599511261564,-3.199722970046823
209,160,"(123.5, 350.0]",3.80625,"(3.741, 5.0]",2.0,baseline,0.0004441440231254296,-3.3524761778443595
210,355,"(350.0, 3428.0]",3.183098591549296,"(2.823, 3.332]",2.0,baseline,8.338305694305258e-05,-4.078922187056174
211,64,"(33.0, 123.5]",2.625,"(0.999, 2.823]",2.0,baseline,2.484798822187912e-05,-4.604708767474102
212,195,"(123.5, 350.0]",3.128205128205128,"(2.823, 3.332]",2.0,baseline,0.00017968479410375695,-3.7454886736770527
213,22,"(0.999, 33.0]",3.1818181818181817,"(2.823, 3.332]",2.0,baseline,0.0001902084249540006,-3.7207702506478215
214,28,"(0.999, 33.0]",1.8214285714285714,"(0.999, 2.823]",2.0,baseline,1.1278764096510246e-05,-4.947738486830731
215,329,"(123.5, 350.0]",3.547112462006079,"(3.332, 3.741]",2.0,baseline,0.0002032198446621038,-3.6920338849391356
216,1412,"(350.0, 3428.0]",3.946883852691218,"(3.741, 5.0]",2.0,baseline,0.0003962506468302182,-3.4020300158415355
