inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access,log_access
27,179,"(123.5, 350.0]",4.055865921787709,"(3.741, 5.0]",2.0,baseline,0.0006039917357085933,-3.2189690036979233
28,403,"(350.0, 3428.0]",4.062034739454094,"(3.741, 5.0]",2.0,baseline,0.0005355948075615221,-3.2711636420004124
29,74,"(33.0, 123.5]",3.6486486486486487,"(3.332, 3.741]",2.0,baseline,0.0005277330313744989,-3.27758572201632
30,141,"(123.5, 350.0]",3.1134751773049647,"(2.823, 3.332]",2.0,baseline,0.00014595301972705264,-3.835786915151959
31,1511,"(350.0, 3428.0]",3.945731303772336,"(3.741, 5.0]",2.0,baseline,0.0003368950197374368,-3.4725054090739005
32,4,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,9.047554889600747e-05,-4.04346877343906
33,1751,"(350.0, 3428.0]",3.8914905768132497,"(3.741, 5.0]",2.0,baseline,0.0002558161227603452,-3.5920720876712986
34,70,"(33.0, 123.5]",3.3142857142857145,"(2.823, 3.332]",2.0,baseline,0.0002079421749407737,-3.6820574179005567
35,928,"(350.0, 3428.0]",3.9579741379310347,"(3.741, 5.0]",2.0,baseline,0.00045080102591275086,-3.346015104276908
36,8,"(0.999, 33.0]",3.5,"(3.332, 3.741]",2.0,baseline,0.00041823820207552496,-3.378576301042828
37,28,"(0.999, 33.0]",2.8214285714285716,"(0.999, 2.823]",2.0,baseline,7.701330983668887e-05,-4.113434211332687
38,1362,"(350.0, 3428.0]",3.6233480176211454,"(3.332, 3.741]",2.0,baseline,0.00019671161386213264,-3.70616999855885
39,30,"(0.999, 33.0]",3.933333333333333,"(3.741, 5.0]",2.0,baseline,0.0006051715195064995,-3.2181215188712846
40,242,"(123.5, 350.0]",3.958677685950413,"(3.741, 5.0]",2.0,baseline,0.00042971360907970575,-3.3668208919418166
41,221,"(123.5, 350.0]",2.8687782805429864,"(2.823, 3.332]",2.0,baseline,6.750306824710349e-05,-4.170676486539318
42,166,"(123.5, 350.0]",3.4457831325301207,"(3.332, 3.741]",2.0,baseline,0.0002673731947693615,-3.572882134648004
43,311,"(123.5, 350.0]",2.787781350482315,"(0.999, 2.823]",2.0,baseline,6.952642107608268e-05,-4.157850125668495
44,544,"(350.0, 3428.0]",3.4246323529411766,"(3.332, 3.741]",2.0,baseline,0.00018214613263778598,-3.73958004534932
45,166,"(123.5, 350.0]",3.108433734939759,"(2.823, 3.332]",2.0,baseline,9.511669823694576e-05,-4.021743233687543
46,1137,"(350.0, 3428.0]",4.106420404573439,"(3.741, 5.0]",2.0,baseline,0.0006840157426564777,-3.1649339028556707
47,382,"(350.0, 3428.0]",2.9764397905759163,"(2.823, 3.332]",2.0,baseline,5.2833721398750436e-05,-4.277088798246958
48,27,"(0.999, 33.0]",3.740740740740741,"(3.332, 3.741]",2.0,baseline,0.0010458056569496888,-2.9805490133235466
49,1783,"(350.0, 3428.0]",4.517106001121705,"(3.741, 5.0]",2.0,baseline,0.0012183259330656524,-2.914236511378051
50,431,"(350.0, 3428.0]",3.640371229698376,"(3.332, 3.741]",2.0,baseline,0.00016114695253347913,-3.7927779030614084
51,8,"(0.999, 33.0]",4.75,"(3.741, 5.0]",2.0,baseline,0.008041294093555489,-2.0946740541788182
52,41,"(33.0, 123.5]",2.5609756097560976,"(0.999, 2.823]",2.0,baseline,2.4674219315295635e-05,-4.607756579384682
53,45,"(33.0, 123.5]",3.066666666666667,"(2.823, 3.332]",2.0,baseline,9.851310641283518e-05,-4.00650598611037
54,9,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,1.1366316498744196e-05,-4.944380255053175
55,99,"(33.0, 123.5]",3.404040404040404,"(3.332, 3.741]",2.0,baseline,0.0001749938666533982,-3.756977172600927
56,501,"(350.0, 3428.0]",4.093812375249501,"(3.741, 5.0]",2.0,baseline,0.0005304516046138145,-3.2753542325127163
57,8,"(0.999, 33.0]",2.75,"(0.999, 2.823]",2.0,baseline,0.0001350639771202507,-3.8694604661074092
58,357,"(350.0, 3428.0]",3.212885154061625,"(2.823, 3.332]",2.0,baseline,0.00017474731090812696,-3.7575894986537977
59,67,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,0.00020745189086837187,-3.6830826023391903
60,541,"(350.0, 3428.0]",3.6968576709796674,"(3.332, 3.741]",2.0,baseline,0.00023661159149166328,-3.6259639833025314
61,111,"(33.0, 123.5]",2.855855855855856,"(2.823, 3.332]",2.0,baseline,0.00017766566045524103,-3.750396505317709
62,79,"(33.0, 123.5]",2.2658227848101267,"(0.999, 2.823]",2.0,baseline,2.3922938658237e-05,-4.621185473317932
63,143,"(123.5, 350.0]",2.062937062937063,"(0.999, 2.823]",2.0,baseline,1.5859349659850196e-05,-4.79971462565204
64,97,"(33.0, 123.5]",1.6701030927835052,"(0.999, 2.823]",2.0,baseline,5.324828420817286e-06,-5.2736943817094675
65,4,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.00016664039953154266,-3.7782197018088923
66,60,"(33.0, 123.5]",3.45,"(3.332, 3.741]",2.0,baseline,0.00032308832807524137,-3.4906787310695653
67,319,"(123.5, 350.0]",3.6551724137931036,"(3.332, 3.741]",2.0,baseline,0.0002511789583726434,-3.6000167448926574
68,914,"(350.0, 3428.0]",3.1564551422319473,"(2.823, 3.332]",2.0,baseline,0.00011335312455329624,-3.9455665041430885
69,96,"(33.0, 123.5]",2.1041666666666665,"(0.999, 2.823]",2.0,baseline,1.5903081736133046e-05,-4.798518708930391
70,93,"(33.0, 123.5]",3.6344086021505375,"(3.332, 3.741]",2.0,baseline,0.00037363105571956197,-3.427557032958279
71,224,"(123.5, 350.0]",3.8169642857142856,"(3.741, 5.0]",2.0,baseline,0.0003540403145884785,-3.4509472820238245
72,120,"(33.0, 123.5]",2.975,"(2.823, 3.332]",2.0,baseline,0.00012596715861488893,-3.899742666719178
73,12,"(0.999, 33.0]",1.9166666666666667,"(0.999, 2.823]",2.0,baseline,2.76067788928099e-05,-4.558984263070485
74,178,"(123.5, 350.0]",2.853932584269663,"(2.823, 3.332]",2.0,baseline,0.000109921317467245,-3.9589180749958994
75,34,"(33.0, 123.5]",3.764705882352941,"(3.741, 5.0]",2.0,baseline,0.0005487913771876241,-3.2605927210426557
76,50,"(33.0, 123.5]",3.26,"(2.823, 3.332]",2.0,baseline,0.00012860604247866004,-3.890738625863667
77,114,"(33.0, 123.5]",2.6052631578947367,"(0.999, 2.823]",2.0,baseline,7.598820482725084e-05,-4.119253815298029
78,52,"(33.0, 123.5]",3.826923076923077,"(3.741, 5.0]",2.0,baseline,0.00039210735851921035,-3.4065950073955316
79,166,"(123.5, 350.0]",3.1626506024096384,"(2.823, 3.332]",2.0,baseline,0.00010264365849514436,-3.9886678769377144
80,89,"(33.0, 123.5]",3.8764044943820224,"(3.741, 5.0]",2.0,baseline,0.0004498337772361496,-3.3469479372585123
81,33,"(0.999, 33.0]",3.696969696969697,"(3.332, 3.741]",2.0,baseline,0.00041236390180284237,-3.3847193597173346
82,21,"(0.999, 33.0]",3.0952380952380953,"(2.823, 3.332]",2.0,baseline,0.00018749553420140445,-3.727009071908446
83,194,"(123.5, 350.0]",3.402061855670103,"(3.332, 3.741]",2.0,baseline,0.00019839624094767475,-3.702466560766255
84,236,"(123.5, 350.0]",3.3940677966101696,"(3.332, 3.741]",2.0,baseline,0.0002165236430037231,-3.6644946745280262
85,76,"(33.0, 123.5]",2.210526315789474,"(0.999, 2.823]",2.0,baseline,1.919728748881387e-05,-4.716760131289265
86,192,"(123.5, 350.0]",2.9427083333333335,"(2.823, 3.332]",2.0,baseline,0.00023809635818716795,-3.62324724731378
87,229,"(123.5, 350.0]",3.074235807860262,"(2.823, 3.332]",2.0,baseline,0.0001485279827277696,-3.8281917173946054
88,6,"(0.999, 33.0]",3.6666666666666665,"(3.332, 3.741]",2.0,baseline,0.0004786455724599018,-3.3199859540183865
89,88,"(33.0, 123.5]",2.340909090909091,"(0.999, 2.823]",2.0,baseline,2.946447655689996e-05,-4.530701269840144
90,89,"(33.0, 123.5]",2.235955056179775,"(0.999, 2.823]",2.0,baseline,2.0817871847318895e-05,-4.681563669263808
91,182,"(123.5, 350.0]",3.7252747252747254,"(3.332, 3.741]",2.0,baseline,0.0005782104294364897,-3.2379140790336303
92,638,"(350.0, 3428.0]",2.876175548589342,"(2.823, 3.332]",2.0,baseline,0.00010935050733025307,-3.9611791977180837
93,13,"(0.999, 33.0]",3.923076923076923,"(3.741, 5.0]",2.0,baseline,0.0006775634018989606,-3.169050060148694
94,44,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.0004369250906443066,-3.3595930149940507
95,6,"(0.999, 33.0]",2.0,"(0.999, 2.823]",2.0,baseline,1.894916297955177e-05,-4.722409968882733
96,50,"(33.0, 123.5]",3.46,"(3.332, 3.741]",2.0,baseline,0.00034829790876379557,-3.4580491331072833
97,128,"(123.5, 350.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00014736640127653117,-3.8316015219280737
98,253,"(123.5, 350.0]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.0004613470363569306,-3.3359722649042305
99,60,"(33.0, 123.5]",1.8166666666666667,"(0.999, 2.823]",2.0,baseline,7.792008255753592e-06,-5.108350595987458
100,33,"(0.999, 33.0]",3.212121212121212,"(2.823, 3.332]",2.0,baseline,0.00018732152105232336,-3.7274123244008015
101,682,"(350.0, 3428.0]",3.526392961876833,"(3.332, 3.741]",2.0,baseline,0.00019012643726217302,-3.7209574898742694
102,387,"(350.0, 3428.0]",3.2325581395348837,"(2.823, 3.332]",2.0,baseline,0.00017336293091923808,-3.7610437593296084
103,12,"(0.999, 33.0]",3.5833333333333335,"(3.332, 3.741]",2.0,baseline,0.00037209218374463434,-3.429349452774025
104,256,"(123.5, 350.0]",3.1484375,"(2.823, 3.332]",2.0,baseline,8.600972065012662e-05,-4.065452462871065
105,7,"(0.999, 33.0]",2.857142857142857,"(2.823, 3.332]",2.0,baseline,9.154123570110358e-05,-4.038383229394535
106,2443,"(350.0, 3428.0]",4.234957020057307,"(3.741, 5.0]",2.0,baseline,0.0006638916063540907,-3.1779028221455867
107,1240,"(350.0, 3428.0]",4.183870967741935,"(3.741, 5.0]",2.0,baseline,0.0007550618295429831,-3.1220174839603674
108,570,"(350.0, 3428.0]",3.443859649122807,"(3.332, 3.741]",2.0,baseline,0.00018341875152753264,-3.7365562669831074
109,53,"(33.0, 123.5]",2.981132075471698,"(2.823, 3.332]",2.0,baseline,7.079326794646189e-05,-4.150008039382445
110,11,"(0.999, 33.0]",3.090909090909091,"(2.823, 3.332]",2.0,baseline,0.00010980660886784765,-3.9593715204645905
111,41,"(33.0, 123.5]",4.097560975609756,"(3.741, 5.0]",2.0,baseline,0.0009305416000247803,-3.031264206888543
112,79,"(33.0, 123.5]",3.632911392405063,"(3.332, 3.741]",2.0,baseline,0.00032659494525127193,-3.485990541174574
113,68,"(33.0, 123.5]",3.073529411764706,"(2.823, 3.332]",2.0,baseline,0.00012472675864245655,-3.9040403638102683
114,13,"(0.999, 33.0]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,2.535976910515729e-05,-4.595854704923293
115,3,"(0.999, 33.0]",2.6666666666666665,"(0.999, 2.823]",2.0,baseline,8.472329581430318e-05,-4.0719971581162895
116,37,"(33.0, 123.5]",4.054054054054054,"(3.741, 5.0]",2.0,baseline,0.0011102680986567882,-2.9545721385931896
117,194,"(123.5, 350.0]",2.768041237113402,"(0.999, 2.823]",2.0,baseline,6.38283817300118e-05,-4.194986166296112
118,115,"(33.0, 123.5]",3.869565217391304,"(3.741, 5.0]",2.0,baseline,0.00045376023075269987,-3.3431735699792937
119,14,"(0.999, 33.0]",3.2142857142857144,"(2.823, 3.332]",2.0,baseline,0.00039800163005944216,-3.400115149221862
120,318,"(123.5, 350.0]",3.8333333333333335,"(3.741, 5.0]",2.0,baseline,0.00047201743704349805,-3.3260419575695255
121,99,"(33.0, 123.5]",1.9898989898989898,"(0.999, 2.823]",2.0,baseline,2.005327790536054e-05,-4.6978146275398
122,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,1.208201864887892e-06,-5.917860498262325
123,12,"(0.999, 33.0]",4.333333333333333,"(3.741, 5.0]",2.0,baseline,0.001804380734292341,-2.7436718185922797
124,13,"(0.999, 33.0]",3.3076923076923075,"(2.823, 3.332]",2.0,baseline,0.00018996329647895152,-3.7213303026076203
125,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.001599241272067045,-2.7960860107860848
126,16,"(0.999, 33.0]",3.0625,"(2.823, 3.332]",2.0,baseline,0.00018441046177247383,-3.7342144446642997
127,91,"(33.0, 123.5]",2.4945054945054945,"(0.999, 2.823]",2.0,baseline,9.965768637948175e-05,-4.001489199487736
128,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,2.4047001604184366e-06,-5.618939067645163
129,2,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.0007687556325355029,-3.114211689206606
130,133,"(123.5, 350.0]",2.81203007518797,"(0.999, 2.823]",2.0,baseline,9.429734527151942e-05,-4.025500533669448
131,8,"(0.999, 33.0]",3.25,"(2.823, 3.332]",2.0,baseline,0.0001452522274279694,-3.837877199025351
132,13,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,7.419482747479718e-05,-4.129626370697464
133,2,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,4.8491997893083683e-05,-4.314329922379276
134,1,"(0.999, 33.0]",4.0,"(3.741, 5.0]",2.0,baseline,0.000624908081504714,-3.204183858865624
135,139,"(123.5, 350.0]",3.1654676258992804,"(2.823, 3.332]",2.0,baseline,0.00015133617308927757,-3.8200572524434038
136,682,"(350.0, 3428.0]",3.5498533724340176,"(3.332, 3.741]",2.0,baseline,0.00024202106524652458,-3.616146831861819
137,1,"(0.999, 33.0]",1.0,"(0.999, 2.823]",2.0,baseline,2.3104886758176467e-06,-5.636296155707043
138,433,"(350.0, 3428.0]",3.392609699769053,"(3.332, 3.741]",2.0,baseline,0.00014254951389690014,-3.8460342593243833
139,362,"(350.0, 3428.0]",3.2955801104972378,"(2.823, 3.332]",2.0,baseline,0.00016398805373724008,-3.7851877884460046
140,18,"(0.999, 33.0]",2.888888888888889,"(2.823, 3.332]",2.0,baseline,9.099589476490932e-05,-4.04097820021916
141,181,"(123.5, 350.0]",3.541436464088398,"(3.332, 3.741]",2.0,baseline,0.0003489452585666561,-3.4572426984480487
142,23,"(0.999, 33.0]",2.782608695652174,"(0.999, 2.823]",2.0,baseline,0.00013916580725720204,-3.8564674568493156
143,47,"(33.0, 123.5]",3.7872340425531914,"(3.741, 5.0]",2.0,baseline,0.00044706918583555823,-3.3496252627706653
144,1251,"(350.0, 3428.0]",4.073541167066347,"(3.741, 5.0]",2.0,baseline,0.0005367038765499977,-3.270265267842846
145,554,"(350.0, 3428.0]",3.588447653429603,"(3.332, 3.741]",2.0,baseline,0.00024784030449174376,-3.605828066018847
146,69,"(33.0, 123.5]",3.0,"(2.823, 3.332]",2.0,baseline,9.051439639546027e-05,-4.043282340376384
147,777,"(350.0, 3428.0]",2.642213642213642,"(0.999, 2.823]",2.0,baseline,4.725543357894647e-05,-4.325548247732895
148,168,"(123.5, 350.0]",3.7261904761904763,"(3.332, 3.741]",2.0,baseline,0.0004796377501898928,-3.319086642808454
149,87,"(33.0, 123.5]",3.413793103448276,"(3.332, 3.741]",2.0,baseline,0.00023522441825255374,-3.6285175968735603
150,66,"(33.0, 123.5]",3.5606060606060606,"(3.332, 3.741]",2.0,baseline,0.0002630688434058547,-3.579930584594501
151,187,"(123.5, 350.0]",2.732620320855615,"(0.999, 2.823]",2.0,baseline,6.554962813197499e-05,-4.183429767752529
152,259,"(123.5, 350.0]",2.9806949806949805,"(2.823, 3.332]",2.0,baseline,6.73598531979161e-05,-4.1715988679960025
153,116,"(33.0, 123.5]",3.2844827586206895,"(2.823, 3.332]",2.0,baseline,0.00015377017333233033,-3.8131278960911317
154,565,"(350.0, 3428.0]",2.2389380530973453,"(0.999, 2.823]",2.0,baseline,1.8700514616501065e-05,-4.728146442017965
155,760,"(350.0, 3428.0]",3.723684210526316,"(3.332, 3.741]",2.0,baseline,0.00024403028380439845,-3.612556275001312
156,491,"(350.0, 3428.0]",4.063136456211812,"(3.741, 5.0]",2.0,baseline,0.0004964265276249681,-3.3041450190884634
157,540,"(350.0, 3428.0]",3.4574074074074073,"(3.332, 3.741]",2.0,baseline,0.00021232163421594334,-3.673005751750575
158,379,"(350.0, 3428.0]",3.5672823218997363,"(3.332, 3.741]",2.0,baseline,0.0001495923447738042,-3.825090630452574
159,825,"(350.0, 3428.0]",3.561212121212121,"(3.332, 3.741]",2.0,baseline,0.00019717759727541466,-3.7051424298225837
160,61,"(33.0, 123.5]",2.459016393442623,"(0.999, 2.823]",2.0,baseline,5.797333250900649e-05,-4.236771734152707
161,5,"(0.999, 33.0]",3.6,"(3.332, 3.741]",2.0,baseline,0.0004302267697064279,-3.366302570298905
162,362,"(350.0, 3428.0]",2.9502762430939224,"(2.823, 3.332]",2.0,baseline,0.00011428123616560033,-3.9420250705556987
163,113,"(33.0, 123.5]",2.017699115044248,"(0.999, 2.823]",2.0,baseline,1.1536366145104483e-05,-4.9379309686202255
164,321,"(123.5, 350.0]",3.146417445482866,"(2.823, 3.332]",2.0,baseline,0.0001501189876360831,-3.8235643730195816
165,93,"(33.0, 123.5]",3.5698924731182795,"(3.332, 3.741]",2.0,baseline,0.0004349162077594137,-3.3615944074431536
166,458,"(350.0, 3428.0]",2.576419213973799,"(0.999, 2.823]",2.0,baseline,3.162316136114386e-05,-4.499994715900633
167,564,"(350.0, 3428.0]",2.3085106382978724,"(0.999, 2.823]",2.0,baseline,1.9340355144906137e-05,-4.7135355552759295
168,81,"(33.0, 123.5]",2.308641975308642,"(0.999, 2.823]",2.0,baseline,2.7188824206227693e-05,-4.5656095732800415
169,220,"(123.5, 350.0]",3.477272727272727,"(3.332, 3.741]",2.0,baseline,0.00020740713080323042,-3.6831763163401425
170,205,"(123.5, 350.0]",3.9170731707317072,"(3.741, 5.0]",2.0,baseline,0.0004289606069893989,-3.3675825888238027
171,139,"(123.5, 350.0]",2.7338129496402876,"(0.999, 2.823]",2.0,baseline,6.903529085909975e-05,-4.16092884104226
172,19,"(0.999, 33.0]",3.473684210526316,"(3.332, 3.741]",2.0,baseline,0.0003732531753798262,-3.427996488910183
173,48,"(33.0, 123.5]",2.2083333333333335,"(0.999, 2.823]",2.0,baseline,2.5354550037578884e-05,-4.59594409239004
174,451,"(350.0, 3428.0]",3.5476718403547673,"(3.332, 3.741]",2.0,baseline,0.00024561251929042097,-3.6097495002337334
175,93,"(33.0, 123.5]",1.6129032258064515,"(0.999, 2.823]",2.0,baseline,6.365343357360788e-06,-5.19617816480134
176,49,"(33.0, 123.5]",3.142857142857143,"(2.823, 3.332]",2.0,baseline,0.00012199268459276654,-3.9136662114256584
177,29,"(0.999, 33.0]",3.4827586206896552,"(3.332, 3.741]",2.0,baseline,0.00022147546526241922,-3.6546743773023747
178,26,"(0.999, 33.0]",3.3461538461538463,"(3.332, 3.741]",2.0,baseline,0.0003207239110437522,-3.493868660753657
179,569,"(350.0, 3428.0]",2.869947275922671,"(2.823, 3.332]",2.0,baseline,9.953066613072905e-05,-4.002043089310163
180,211,"(123.5, 350.0]",2.7630331753554502,"(0.999, 2.823]",2.0,baseline,7.554581041302676e-05,-4.121789615573214
181,105,"(33.0, 123.5]",3.238095238095238,"(2.823, 3.332]",2.0,baseline,0.00014837746421352403,-3.82863205533003
182,190,"(123.5, 350.0]",3.221052631578947,"(2.823, 3.332]",2.0,baseline,0.00018675998543923484,-3.728716168601053
183,15,"(0.999, 33.0]",3.4,"(3.332, 3.741]",2.0,baseline,0.000168212676786584,-3.774141278151625
184,100,"(33.0, 123.5]",3.75,"(3.741, 5.0]",2.0,baseline,0.000402751701856557,-3.3949626157620028
185,75,"(33.0, 123.5]",2.466666666666667,"(0.999, 2.823]",2.0,baseline,2.840932587993348e-05,-4.546539071454766
186,2,"(0.999, 33.0]",3.0,"(2.823, 3.332]",2.0,baseline,0.00011116548066209517,-3.9540300498522987
187,217,"(123.5, 350.0]",2.0506912442396312,"(0.999, 2.823]",2.0,baseline,9.040094183048616e-06,-5.0438270448603415
188,213,"(123.5, 350.0]",3.755868544600939,"(3.741, 5.0]",2.0,baseline,0.0005438762895032081,-3.2644998740077282
189,164,"(123.5, 350.0]",2.841463414634146,"(2.823, 3.332]",2.0,baseline,9.603235736387689e-05,-4.017582410118214
190,550,"(350.0, 3428.0]",2.8236363636363637,"(2.823, 3.332]",2.0,baseline,4.315823308577161e-05,-4.364936343803937
191,17,"(0.999, 33.0]",3.0588235294117645,"(2.823, 3.332]",2.0,baseline,0.00011507725811418157,-3.9390104943665825
192,605,"(350.0, 3428.0]",3.2958677685950413,"(2.823, 3.332]",2.0,baseline,0.00013506257461025781,-3.869464975862906
193,117,"(33.0, 123.5]",3.8119658119658117,"(3.741, 5.0]",2.0,baseline,0.0005803777207909607,-3.236289267363278
194,12,"(0.999, 33.0]",2.4166666666666665,"(0.999, 2.823]",2.0,baseline,2.468498444535042e-05,-4.6075671421045925
195,33,"(0.999, 33.0]",2.6363636363636362,"(0.999, 2.823]",2.0,baseline,0.00022668568128891118,-3.6445759114288783
196,30,"(0.999, 33.0]",2.5,"(0.999, 2.823]",2.0,baseline,3.230315966472869e-05,-4.4907549960019155
197,203,"(123.5, 350.0]",3.0541871921182264,"(2.823, 3.332]",2.0,baseline,9.838172610994386e-05,-4.00708556200186
198,203,"(123.5, 350.0]",2.9211822660098523,"(2.823, 3.332]",2.0,baseline,0.00018235020824777985,-3.739093736376468
199,85,"(33.0, 123.5]",3.611764705882353,"(3.332, 3.741]",2.0,baseline,0.0003821775811642161,-3.4177347925877504
200,82,"(33.0, 123.5]",3.6707317073170733,"(3.332, 3.741]",2.0,baseline,0.00033136995414181225,-3.4796868723257735
201,219,"(123.5, 350.0]",3.132420091324201,"(2.823, 3.332]",2.0,baseline,0.00011219726565659935,-3.950017727079151
202,651,"(350.0, 3428.0]",2.6313364055299537,"(0.999, 2.823]",2.0,baseline,2.6132983121416863e-05,-4.58281101203989
203,52,"(33.0, 123.5]",2.4615384615384617,"(0.999, 2.823]",2.0,baseline,3.486228404682461e-05,-4.457644162939244
204,41,"(33.0, 123.5]",3.1463414634146343,"(2.823, 3.332]",2.0,baseline,0.00014360585991363928,-3.842827838114375
205,34,"(33.0, 123.5]",3.5588235294117645,"(3.332, 3.741]",2.0,baseline,0.0005309899649710149,-3.2749136864494077
206,14,"(0.999, 33.0]",1.9285714285714286,"(0.999, 2.823]",2.0,baseline,1.5470451843288546e-05,-4.8104970017381765
207,123,"(33.0, 123.5]",4.056910569105691,"(3.741, 5.0]",2.0,baseline,0.0008661506879221116,-3.062406545349813
208,28,"(0.999, 33.0]",4.25,"(3.741, 5.0]",2.0,baseline,0.0013939758017532855,-2.855744765159268
209,160,"(123.5, 350.0]",3.80625,"(3.741, 5.0]",2.0,baseline,0.00032791674377777254,-3.4842364072262173
210,355,"(350.0, 3428.0]",3.183098591549296,"(2.823, 3.332]",2.0,baseline,0.00014462522642327567,-3.839755948114163
211,64,"(33.0, 123.5]",2.625,"(0.999, 2.823]",2.0,baseline,8.260512372704536e-05,-4.082993013970538
212,195,"(123.5, 350.0]",3.128205128205128,"(2.823, 3.332]",2.0,baseline,0.00015443232845880922,-3.81126178041472
213,22,"(0.999, 33.0]",3.1818181818181817,"(2.823, 3.332]",2.0,baseline,0.00024661934664070627,-3.6079728571412173
214,28,"(0.999, 33.0]",1.8214285714285714,"(0.999, 2.823]",2.0,baseline,9.754056897445634e-06,-5.010814715406888
215,329,"(123.5, 350.0]",3.547112462006079,"(3.332, 3.741]",2.0,baseline,0.000298475504207136,-3.525091305486717
216,1412,"(350.0, 3428.0]",3.946883852691218,"(3.741, 5.0]",2.0,baseline,0.0005087362793141645,-3.293507290589329
