kind,action_count,beta,User,Item,baseline_rho_mat,max_rho_mat,max_rank_mat,updated_baseline_rho_mat,updated_baseline_rank_mat,lift,updated_rank_gain,updated_lift,baseline_rank_mat,log_baseline_rho,log_max_rho,log_lift,fancy_kind,new_log_lift
next_k,10,1.0,362,1864.9577464788733,0.0002816361925990774,0.0017930948651627891,1268.158953722334,0.00024424333174269207,1766.338028169014,141.8537174080505,498.1790744466801,15.712764170967796,,-8.607975530300076,-inf,-inf,Next K,1.1962525923346923
next_k,10,1.0,375,1841.1535353535353,0.00029030660243822235,0.000779539358016048,880.579797979798,0.0002654864563918139,1806.7515151515152,7.502098297824826,926.1717171717172,3.2180057260630224,,-8.37861311793311,-7.879175062447835,0.49943805548527825,Next K,0.5075868125396923
next_k,10,1.0,405,1826.4501018329938,0.00028078466599978696,0.0029877699579809154,244.52545824847252,0.00028171037364651473,1763.1568228105907,26.887615123117186,1518.631364562118,26.88351660846944,,-8.334364148892162,-7.11153557179963,1.222828577092541,Next K,1.4294860777657257
next_k,10,1.0,423,1877.1189516129032,0.00042485236966181725,0.003812038469597175,234.06854838709677,0.0004181206746957085,1211.9657258064517,25.966816811666536,977.8971774193549,21.22890549042891,,-7.976321710366356,-6.863674261446384,1.1126474489199745,Next K,1.3269276035997923
next_k,10,1.0,466,1833.7650602409637,0.0002837895158308031,0.00122619396444071,1362.644578313253,0.00013372912334759428,1815.5220883534137,31.11096965879977,452.87751004016064,4.974744321259925,,-9.320397501371364,-8.759116959405034,0.5612805419663286,Next K,0.6967707649371468
next_k,10,1.0,490,1858.3152610441766,0.00026413267272429574,0.0004897668539212409,1765.293172690763,9.30749587110294e-05,1852.3413654618473,38.593919827795965,87.04819277108433,1.7119550438076674,,-10.711497368402,-10.593340278625774,0.11815708977623188,Next K,0.23349235585362874
next_k,10,1.0,501,1907.1417004048583,0.0002637273165320394,0.0014070015806467381,899.2651821862348,0.0002498696940384946,1873.5748987854251,31.730720037503463,974.3097165991903,4.977992138411329,,-8.49215529347557,-7.953331380017058,0.5388239134585069,Next K,0.6970542064053035
next_k,10,1.0,525,1876.8891129032259,0.00027103126773416066,0.002149169485446988,513.5342741935484,0.00026403909122949925,1848.4778225806451,17.29161392784611,1334.9435483870968,10.922030080922775,,-8.400454772993125,-7.499686738111402,0.9007680348817343,Next K,1.038303368313861
next_k,10,1.0,560,1847.1036585365853,0.0002614482263385801,0.0019099021547695557,748.2134146341464,0.0002554560240761546,1902.0752032520325,366.12583908810745,1153.861788617886,39.18294464569191,,-8.420956124167054,-7.761732630724619,0.6592234934424298,Next K,1.5930970706408676
next_k,10,1.0,568,1876.0423387096773,0.00027715276506022813,0.00125648048527749,1039.1733870967741,0.00026495946877846835,1750.983870967742,9.548359460197583,711.8104838709677,4.590458217274896,,-8.36678256768417,-7.962272919584017,0.4045096481001498,Next K,0.6618560387620035
next_k,10,1.0,600,1875.656378600823,0.00031421572697856606,0.0024620159474634438,236.02469135802468,0.00031421572697856606,1623.4979423868313,20.90639923323399,1387.4732510288065,20.906399233233998,,-8.238345910943021,-7.070426755113548,1.1679191558294713,Next K,1.320279239522714
next_k,10,1.0,616,1826.3951612903227,0.0002571841572593451,0.0016567134662659692,723.9354838709677,0.0002631401629886094,1977.5907258064517,19.77687745621302,1253.655241935484,13.450560687036083,,-8.400934647593362,-7.715803961741274,0.6851306858520908,Next K,1.1287403882946019
next_k,10,1.0,629,1924.804435483871,0.00027416284714130057,0.0014136316445412516,288.0846774193548,0.0002729042106195409,1773.3185483870968,49.57381676115553,1485.233870967742,32.27646835935003,,-8.428940536319713,-7.287741114442377,1.1411994218773416,Next K,1.508886008827147
next_k,10,1.0,638,1802.5427974947809,0.0003108551208247103,0.002268845542046987,269.3382045929019,0.00031085512082471017,1690.8747390396659,20.009437153607493,1421.536534446764,20.009437153607475,,-8.17205808959596,-7.113323778702791,1.058734310893172,Next K,1.301234872518253
next_k,10,1.0,640,1816.1440162271806,0.00028233176416419463,0.0031707505350366334,422.7383367139959,0.00027951222562634995,1729.371196754564,131.2804757423719,1306.632860040568,115.60588997482186,,-8.392604185167094,-7.366525064153331,1.026079121013768,Next K,2.0629799614063056
next_k,10,1.0,662,1926.8181818181818,0.00028514501700448245,0.0017510471082165797,513.3353535353535,0.00027883077911849686,1795.989898989899,15.35633731210131,1282.6545454545455,11.359970988399576,,-8.307468061679653,-7.519295163079892,0.7881728985997556,Next K,1.0553772222558042
next_k,10,1.0,693,1828.3546391752577,0.00027121757477741786,0.002801122300612467,705.8721649484536,0.0002728915310602938,1830.059793814433,223.7103203370763,1124.1876288659794,69.99482086190059,,-8.46298102972644,-7.685104963828267,0.7778760658981774,Next K,1.8450659063812442
next_k,10,1.0,721,1891.4024640657085,0.0002748028423330653,0.003911045415051949,314.37166324435316,0.0002760462134759436,1823.993839835729,44.44040669083622,1509.6221765913758,39.02434703054942,,-8.367518022381244,-7.161453139908973,1.2060648824722782,Next K,1.5913356450233285
next_k,10,1.0,723,1816.0405679513185,0.00028739409842840194,0.0023609851986167688,615.2576064908723,0.0002864684746939608,1733.2718052738337,43.581245384692835,1118.0141987829616,24.90902792459771,,-8.332260818365594,-7.5017190715582345,0.8305417468073695,Next K,1.3963567795148029
next_k,10,1.0,729,1887.6653225806451,0.000275263116323036,0.0017949105645493877,523.4879032258065,0.0002707787911599407,1789.1774193548388,17.13975093861506,1265.6895161290322,10.001726022561435,,-8.36822834574573,-7.578565961770135,0.7896623839755859,Next K,1.000074953739001
next_k,10,1.0,732,1858.407258064516,0.0002827204260822881,0.0013315249029959037,561.6310483870968,0.0002798427338663621,1734.467741935484,11.058326266628665,1172.836693548387,5.695266233532287,,-8.315620454269387,-7.570905230796988,0.744715223472392,Next K,0.7555140306190572
next_k,10,1.0,735,1737.2454728370221,0.0002821486743237804,0.0025746130277911903,743.989939637827,0.0002729521692020528,1794.4104627766599,21.311503272554635,1050.420523138833,7.717148349000429,,-8.351919263146153,-7.732112533927691,0.6198067292184681,Next K,0.8874568489000804
next_k,10,1.0,743,1910.4836734693877,0.0002844184876438802,0.0029877788343089457,652.9816326530612,0.0002891537528154642,1708.5428571428572,28.869963445778886,1055.561224489796,12.836092467262985,,-8.392765557814359,-7.5553733731359936,0.837392184678364,Next K,1.1084328369586354
next_k,10,1.0,777,1879.592741935484,0.00028164189524938814,0.0017807492463726704,495.5665322580645,0.0002869046174936211,1736.375,20.78034461396149,1240.8084677419354,7.730335646623609,,-8.28607294337295,-7.522901708881983,0.7631712344909656,Next K,0.8881983511384859
next_k,10,1.0,782,1900.3704453441296,0.00028767107953773965,0.001592774994121167,510.16194331983803,0.0002818423663168433,1742.3056680161944,19.063210061507345,1232.1437246963562,12.235419820064182,,-8.357757870527312,-7.506300164601746,0.8514577059255611,Next K,1.0876188753967795
next_k,10,1.0,796,1845.4251012145749,0.0002700251268565056,0.001384048855813118,1055.002024291498,0.00024634441670544317,1806.748987854251,16.47998131312602,751.7469635627531,2.803889784758882,,-8.446078023411767,-8.087869467266902,0.35820855614485747,Next K,0.44776093839170306
next_k,10,1.0,804,1901.2885771543085,0.0002715496617333101,0.0004475490201189881,1637.9759519038075,3.686665268248738e-05,1888.3406813627255,14.298467685598338,250.36472945891782,7.143836656460148,,-11.208585432865114,-11.06481939042854,0.14376604243655913,Next K,0.8539315158680296
next_k,10,1.0,806,1874.4849094567405,0.00027900053598426235,0.00121557054083408,832.7122736418511,0.00026024681281521764,1875.539235412475,14.497839092018836,1042.8269617706237,4.7547793658142,,-8.392501576819349,-7.877534830773527,0.5149667460458293,Next K,0.677130369342301
next_k,10,1.0,809,1857.430861723447,0.00028011408799165333,0.00090492410446259,740.1783567134269,0.0002749480708311485,1755.2064128256513,7.031391937301849,1015.0280561122245,4.109600994853185,,-8.36340890387001,-7.813323829116905,0.55008507475311,Next K,0.6137996578504049
next_k,10,1.0,821,1862.419028340081,0.00028988419689925316,0.0027393855529056488,555.1315789473684,0.00028179955134410893,1649.663967611336,24.72612617072756,1094.5323886639676,48.3190956101563,,-8.363509047737356,-7.448968787629118,0.9145402601082374,Next K,1.6841187969873648
next_k,10,1.0,826,1897.5311871227364,0.0002664855030166083,0.000898055102873269,1245.2132796780684,0.00022592637076010924,1768.0804828973844,10.974248504707148,522.8672032193159,7.300049564688606,,-8.72733327214035,-8.400565759446144,0.3267675126941971,Next K,0.8633258088324672
next_k,10,1.0,850,1916.1967545638945,0.00026822156808045265,0.0018910619647542171,380.82150101419876,0.0002662412589139503,1814.5841784989857,14.818179207763825,1433.762677484787,13.423161793160252,,-8.321240541712985,-7.39353146252147,0.9277090791915215,Next K,1.1278548248932359
next_k,10,1.0,879,1822.877800407332,0.0002826794439869595,0.0018264961153125817,732.8900203665988,0.0002729610891465551,1803.3625254582485,24.633846968133422,1070.4725050916497,13.6370697648538,,-8.402505646080908,-7.724332312652942,0.6781733334279691,Next K,1.1347210622803707
next_k,10,1.0,882,1853.8742393509128,0.00026086003248360144,0.0012894638608897339,1451.1135902636918,0.0002027330605265887,1851.1967545638945,25.307795471731414,400.08316430020284,5.9093617605513975,,-8.952564355494903,-8.684183615240862,0.26838074025404945,Next K,0.7715405775244505
next_k,10,1.0,884,1891.5070422535211,0.00027490196471337324,0.001521599948725365,543.3319919517103,0.0002683371253145677,1830.7987927565393,18.1013483833537,1287.466800804829,7.142762074265307,,-8.319234118212243,-inf,-inf,Next K,0.8538661839962178
next_k,10,1.0,918,1843.7285714285715,0.0003083698861265596,0.0022132696386911485,291.0979591836735,0.0003079151115199563,1681.8,12.894754106792849,1390.7020408163266,8.826366361915328,,-8.226212644411984,-7.3058517139422285,0.9203609304697652,Next K,0.9457819500379854
next_k,10,1.0,931,1811.6471774193549,0.0002743486433523325,0.0012758988338444268,1748.225806451613,3.2702023259201815e-05,1793.0745967741937,78.17018216967857,44.84879032258065,8.50207683954999,,-13.031616514068485,-12.839288353047328,0.19232816102115452,Next K,0.9295250256889437
next_k,10,1.0,939,1828.280241935484,0.00028146288300244477,0.0023672463721305377,465.491935483871,0.00027894314305479623,1813.2217741935483,27.455719315373855,1347.7298387096773,16.449460277885073,,-8.43233931542239,-7.453168830950774,0.9791704844716056,Next K,1.2161516529132488
next_k,10,1.0,952,1819.0,0.0002787671285582365,0.001228243325499318,1202.106,0.000273222999015531,1831.662,37.348089646606994,629.556,2.59720619439502,,-8.397657012472578,-8.10540661267502,0.2922503997975488,Next K,0.41450643000403264
next_k,10,1.0,954,1807.364185110664,0.0002909063632052907,0.002623152702760992,340.59154929577466,0.00028845047318711253,1696.2796780684105,38.54465954113057,1355.6881287726358,29.816549873092573,,-8.345891660220628,-7.20461851403767,1.1412731461829526,Next K,1.4744573890242854
next_k,10,1.0,986,1856.5947046843178,0.00028371562462343666,0.0018818758021577641,812.7637474541751,0.0002776379397296537,1756.478615071283,53.236357652191465,943.714867617108,13.47895513411904,,-8.324464284604252,-inf,-inf,Next K,1.1296562277279296
next_k,10,1.0,991,1841.7886178861788,0.00028681996236763595,0.0016865045777196147,659.8861788617886,0.00027189772724825093,1766.0955284552845,28.062682043322337,1106.209349593496,9.76082057903886,,-8.379774779930365,-7.725461311761085,0.6543134681692861,Next K,0.9894863297536002
next_k,10,1.0,1011,1929.7764227642276,0.0002801842107247194,0.0025075466783431094,745.319105691057,0.00025191658672608805,1803.2764227642276,61.483012534026116,1057.9573170731708,22.052925542025854,,-8.486575411332513,-7.7397840201495445,0.7467913911829674,Next K,1.3434662111498565
next_k,10,1.0,1015,1866.868,0.0002870846123177053,0.0018808209177329054,371.692,0.0002833852752753943,1796.018,15.202125276923237,1424.326,13.212203557051293,,-8.323594990029282,-7.410854424987552,0.9127405650417265,Next K,1.120975256135265
next_k,10,1.0,1051,1952.4012096774193,0.00027425697737808847,0.0016721360583310156,866.516129032258,0.00025196964664156755,1772.8104838709678,95.01492623046072,906.2943548387096,9.453898877144056,,-8.444944425303353,-7.880214757072147,0.5647296682312111,Next K,0.9756109525963421
next_k,10,1.0,1066,1900.918864097363,0.0002730653180590976,0.002111005923881803,517.4888438133875,0.000274805481016599,1795.6937119675456,20.882120213098467,1278.2048681541582,13.370227002641887,,-8.354726562244123,-7.552883816179144,0.8018427460649825,Next K,1.1261387808713963
next_k,10,1.0,1133,1889.9819639278558,0.0002752511194358023,0.0019491295970852788,673.869739478958,0.000278229755427709,1806.6172344689378,52.142870761079145,1132.74749498998,25.326877363019843,,-8.347830454867145,-7.638235100517332,0.7095953543498106,Next K,1.403581647445193
next_k,10,1.0,1168,1916.0223577235772,0.0002796886953964823,0.00286463416720121,415.1321138211382,0.0002751829133191437,1847.270325203252,43.063340750918215,1432.138211382114,24.307131850308558,,-8.371555384225653,-7.407780842033044,0.9637745421926102,Next K,1.3857337167589798
next_k,10,1.0,1235,1843.3408163265306,0.0002836536148042046,0.0026982245939826404,403.33673469387753,0.00028190733427994034,1849.7551020408164,26.807251144294135,1446.4183673469388,18.15670632441776,,-8.299810353060886,-7.420475965935141,0.8793343871257409,Next K,1.2590370691374786
next_k,10,1.0,1239,1770.2244488977956,0.000268655729835273,0.0016991646763616368,1281.308617234469,0.0002235812948738402,1849.739478957916,27.840156208022492,568.4308617234469,44.72685814736312,,-8.621895833916868,-8.263259772232534,0.35863606168432366,Next K,1.650568392087557
next_k,10,1.0,1244,1851.3259557344065,0.00028056072515651563,0.002358472215082164,388.70221327967806,0.00027560742181580346,1773.5291750503018,29.48130012706201,1384.8269617706237,19.92520701771754,,-8.375222485505958,-7.439152945200499,0.9360695403054619,Next K,1.2994028422982793
next_k,10,1.0,1312,1838.3238289205703,0.0002856699849196954,0.002937994709210034,665.5173116089613,0.00026769171129746794,1849.2810590631364,63.64661525219593,1183.7637474541752,44.70872011957305,,-8.391780974687498,-7.586401604290608,0.8053793703968817,Next K,1.6503922374600033
next_k,10,1.0,1315,1861.655241935484,0.000277198966083976,0.0037705266752350547,744.5907258064516,0.0002607925424461387,1823.6209677419354,369.69912913835003,1079.030241935484,26.180154008474794,,-8.410631094615455,-7.7071622748829585,0.7034688197324996,Next K,1.417972197021232
next_k,10,1.0,1321,1870.9938524590164,0.00030607061923556335,0.002653076877095691,306.7090163934426,0.00030278307201664513,1691.5389344262296,24.993350497806222,1384.829918032787,17.229660688212935,,-8.251999318276466,-7.219599943550573,1.0323993747258942,Next K,1.2362767247673678
next_k,10,1.0,1324,1879.293172690763,0.00028711569550291,0.0013948278415624458,424.7871485943775,0.0002898326241706268,1655.85140562249,9.004197302235832,1231.0642570281125,6.464647459697358,,-8.326412585763853,-7.383018557890713,0.9433940278731273,Next K,0.8105448462337792
next_k,10,1.0,1332,1821.5504032258063,0.00029879847976971156,0.0027613946503771978,728.6431451612904,0.0002864030319845293,1574.1754032258063,48.57264445942023,845.5322580645161,13.489077927112955,,-8.376720396604965,-7.660849217029488,0.7158711795754786,Next K,1.1299822636190306
next_k,10,1.0,1340,1825.5190380761524,0.00028506474682888223,0.00046645995228648005,1598.7915831663327,3.9845744558452196e-07,1818.8496993987976,6.793630123062637,220.05811623246493,105.4322618448095,,-17.56607246128581,-17.026116560943645,0.5399559003421563,Next K,2.022973523564212
next_k,10,1.0,1344,1856.4444444444443,0.00030274462156345584,0.0012107229411873,1192.9171717171716,0.00024187444989152155,1869.0727272727272,12.464124924491875,676.1555555555556,3.229026997463588,,-8.559801651137391,-8.213664214930285,0.34613743620710913,Next K,0.5090716761105176
next_k,10,1.0,1360,1943.5020080321285,0.0002823370178780504,0.0017315222552403095,327.87951807228916,0.0002851810130226195,1839.941767068273,20.313559264850173,1512.062248995984,14.212812097420546,,-8.39721754129303,-7.336224291815444,1.0609932494775824,Next K,1.1526800144204612
next_k,10,1.0,1371,1898.0040567951319,0.00027770608062702417,0.0027877999803121757,494.395537525355,0.00026378359747778135,1879.892494929006,51.08024293143779,1385.496957403651,26.905165585581933,,-8.427800371832975,-7.441865743383191,0.9859346284497806,Next K,1.4298356692196517
next_k,10,1.0,1434,1896.2926829268292,0.0002597969528103975,0.002086818316174954,761.1361788617886,0.00026028834127710387,1911.4247967479675,71.163409702218,1150.2886178861788,19.64408144558196,,-8.426425914162929,-7.722996819572428,0.7034290945904926,Next K,1.2932317260751993
next_k,10,1.0,1445,1935.3621730382295,0.00027939472726424294,0.0025945829364191863,723.2977867203219,0.0002765666000596172,1809.5472837022132,56.86939088214619,1086.2494969818913,16.34379939019232,,-8.409133863588314,-7.626330746773758,0.7828031168145558,Next K,1.21335302296683
next_k,10,1.0,1446,1906.2678936605316,0.0003579929825612908,0.003723394535030488,209.34151329243355,0.000359153142516521,1311.8200408997955,28.723021103082797,1102.478527607362,28.26516416068807,,-8.165661907039501,-6.846111802800429,1.3195501042390716,Next K,1.4512515121337968
next_k,10,1.0,1454,1865.8080808080808,0.00027026029068178493,0.0019551602998830572,544.0686868686869,0.0002693624405319956,1801.0040404040403,27.609504629439517,1256.9353535353534,14.65225136047501,,-8.380838064125594,-7.5296320133314865,0.8512060507941115,Next K,1.1659043604109414
next_k,10,1.0,1473,1772.8673469387754,0.000283472468265781,0.0022748109622291717,655.3387755102041,0.000277549546330403,1782.595918367347,38.65322343148175,1127.2571428571428,13.930532898527789,,-8.309282783784049,-7.629091666054454,0.6801911177295951,Next K,1.1439677302404259
next_k,10,1.0,1475,1937.591093117409,0.00028580850112640337,0.003803876905559261,276.0931174089069,0.0002857490254657602,1790.81983805668,50.9674750307271,1514.7267206477734,38.56049292534856,,-8.32343190336238,-7.2172880140876465,1.1061438892747255,Next K,1.586142576926607
next_k,10,1.0,1479,1852.9756097560976,0.0002936692996599468,0.0015043319270590778,604.4573170731708,0.0002822252216543311,1816.371951219512,13.79215342007554,1211.9146341463415,9.902880166989169,,-8.322797189249187,-7.573160759983739,0.7496364292654437,Next K,0.9957615237606442
next_k,10,1.0,1494,1905.761133603239,0.0002906829304615748,0.0015881018448898547,522.7672064777328,0.0002811877777357039,1797.8259109311741,6.1427811088558775,1275.0587044534414,7.353245779937896,,-8.336428467464126,-7.576277608324438,0.7601508591396754,Next K,0.866479082371425
next_k,10,1.0,1503,1834.006160164271,0.00027061717640937936,0.003190984607545534,393.3511293634497,0.0002678622217742261,1861.7022587268993,60.74927069259773,1468.3511293634497,42.19727252257157,,-8.394058997554625,-7.362027222668446,1.032031774886191,Next K,1.6252843806612556
next_k,10,1.0,1512,1883.1368209255534,0.00029039973955128186,0.0019022445037405258,369.3380281690141,0.000286757804102862,1781.3219315895371,19.853283811597723,1411.9839034205231,20.352226453925102,,-8.314892865141013,-7.380581890091354,0.9343109750496503,Next K,1.3086119262768365
next_k,10,1.0,1522,1872.2790224032588,0.0002764403447743528,0.0031170398324033687,323.6211812627291,0.00027666870233423893,1863.9022403258655,45.09235574907491,1540.2810590631364,36.5052652009091,,-8.391666815755087,-7.195686462349097,1.195980353405991,Next K,1.5623555078205829
next_k,10,1.0,1590,1809.8172690763051,0.0002883278194427692,0.002626082071354251,647.8674698795181,0.0002962632771893635,1732.5100401606426,46.11730630255667,1084.6425702811246,21.70413033659156,,-8.291502757573209,-7.54719924347572,0.7443035140975002,Next K,1.336542388765544
next_k,10,1.0,1607,1786.1635991820042,0.0002935347398831677,0.002391592145168121,354.8957055214724,0.0002859459341548245,1828.159509202454,70.0979454553442,1473.2638036809815,25.2157080347175,,-8.381542571698485,-7.280894285035505,1.1006482866629697,Next K,1.401671167270233
next_k,10,1.0,1619,1843.9859154929577,0.0002735740338128034,0.0011712293939085039,884.466800804829,0.000260799938099729,1890.6639839034206,18.956242301121662,1006.1971830985915,4.705956798483554,,-8.470705907729533,-7.9141457700710625,0.5565601376584776,Next K,0.6726479359580811
next_k,10,1.0,1647,1879.3647540983607,0.0002867674010183702,0.002886894430952336,248.25204918032787,0.0002858066137291966,1870.4938524590164,48.3229957846714,1622.2418032786886,33.87306767305007,,-8.333820598988765,-7.155598517864204,1.1782220811245439,Next K,1.529854529775668
next_k,10,1.0,1683,1854.9519038076153,0.0002781159448490561,0.0011731083800790643,821.5330661322645,0.00027148713204645683,1809.004008016032,12.669941361556033,987.4709418837675,5.468852773254813,,-8.330316090954188,-7.772585598486435,0.5577304924677402,Next K,0.7378962319093479
next_k,10,1.0,1700,1783.642857142857,0.0003109239885669878,0.0028386917092221935,283.1142857142857,0.00031007789065880183,1633.5489795918368,23.968232013965945,1350.4346938775511,22.279394335845883,,-8.255758509699987,-7.132793713412812,1.122964796287166,Next K,1.3479033803896938
next_k,10,1.0,1705,1906.9574036511156,0.00028622247381681313,0.0017823950403198297,415.7464503042596,0.0002794789531534608,1725.8397565922921,33.78826741619291,1310.0933062880324,22.028739039236093,,-8.419756369497302,-7.423685877955316,0.9960704915419911,Next K,1.3429896381414654
next_k,10,1.0,1716,1865.850806451613,0.00031496505419274264,0.0018192923734897549,965.7923387096774,0.00028053506851623527,1633.6895161290322,20.98377164586511,667.8971774193549,10.251514726881258,,-8.378801116005542,-8.000289411016704,0.378511704988836,Next K,1.0107880399209317
next_k,10,1.0,1724,1896.7923387096773,0.0002601721317926106,0.0027621810335005203,681.4556451612904,0.00026020745264304705,1901.5362903225807,46.21389690121184,1220.0806451612902,14.566730951610452,,-8.398925670007207,-7.722494761862231,0.6764309081449701,Next K,1.1633620988549758
next_k,10,1.0,1734,1743.6853002070393,0.00027140645092586557,0.002792449116824318,360.2608695652174,0.0002710925755511963,1821.0807453416148,25.985458567889903,1460.8198757763976,26.53028470131492,,-8.33953569060311,-7.247406513151741,1.0921291774513746,Next K,1.4237419105004834
next_k,10,1.0,1747,1787.25,0.0003276807832788515,0.0022982343106457536,175.8252032520325,0.0003276807832788516,1502.9756097560976,14.626384152150996,1327.1504065040651,14.626384152150989,,-8.173943371129544,-6.945252882816025,1.228690488313514,Next K,1.1651369756907488
next_k,10,1.0,1762,1872.9050505050504,0.00027233817107053497,0.0028920100736073784,302.46262626262626,0.00027179856619268607,1902.3272727272727,25.564460374562696,1599.8646464646465,23.10817455309616,,-8.378532521769271,-7.273405864815069,1.1051266569542058,Next K,1.3637656394284952
next_k,10,1.0,1763,1965.366935483871,0.00032159661756274986,0.003282127700653034,272.366935483871,0.0003231447423139058,1494.5826612903227,24.585179954329984,1222.2157258064517,24.21602239280218,,-8.136665488923558,-7.116520834165958,1.0201446547576032,Next K,1.3841028095452264
next_k,10,1.0,1798,1775.532258064516,0.00026924530217732194,0.0023857972306369052,597.3004032258065,0.00026145456376538376,1688.4254032258063,75.3034557138485,1091.125,28.897275108795977,,-8.412442395093448,-7.592537872435014,0.819904522658427,Next K,1.460856892548693
next_k,10,1.0,1825,1849.1910569105692,0.00029300950226204077,0.0017680533966826912,397.7093495934959,0.0002804843288111273,1853.1971544715448,13.791753729325196,1455.4878048780488,10.126781151443065,,-8.30950731470701,-7.409143928308157,0.9003633863988506,Next K,1.0054714245989687
next_k,10,1.0,1850,1872.4139344262296,0.0003175030057672554,0.0017486300168799115,202.672131147541,0.0003175030057672554,1636.5122950819673,12.992581470579957,1433.8401639344263,12.992581470579898,,-8.204223968168682,-7.053765303352877,1.150458664815804,Next K,1.113695448766966
